"","Symbol","A11A"
"66","ABCE1",10.2582969180909
"67","ABCF2",11.3312553232489
"68","ABCF3",11.4674783931386
"69","ABCG1",11.0236032185361
"70","ABCG2",8.47031053211848
"71","ABCG5",6.51256748199758
"72","ABCG8",6.06397485690095
"73","ABHD1",7.2685969540807
"74","ABHD10",10.7325043493072
"75","ABHD11",10.5069965007003
"76","ABHD11-AS1",6.06397485690095
"77","ABHD12",11.3191840124382
"78","ABHD13",8.81713563890278
"79","ABHD14A",9.20237793052792
"80","ABHD14B",12.1526590120439
"81","ABHD15",10.9376095677584
"82","ABHD16B",8.43171001535315
"83","ABHD17A",11.0251485937927
"84","ABHD17B",9.22054770467415
"85","ABHD17C",9.36601071859778
"86","ABHD18",10.0757573977416
"87","ABHD2",13.3985160613051
"88","ABHD3",8.90943255315018
"89","ABHD4",10.5259414683962
"90","ABHD5",9.7943440284536
"91","ABHD6",10.6579016635344
"92","ABHD8",9.45375648957482
"93","ABI1",11.1271671917162
"94","ABI2",12.2616233786707
"95","ABI3",9.67458620275716
"96","ABI3BP",11.3662376011628
"97","ABL1",12.9280560122348
"98","ABL2",12.0498231770051
"99","ABLIM1",14.2004830382245
"100","ABLIM2",10.3728838285757
"101","ABLIM3",11.29933339807
"102","ABO",8.30373683072166
"103","ABR",12.5806644123524
"104","ABRA",7.17368200453393
"105","ABRACL",8.60150189027713
"106","ABT1",9.48938176835677
"107","ABTB1",10.7168129269521
"108","ABTB2",11.1069927872716
"109","ACAA1",13.2068329801579
"110","ACAA2",13.0357669900046
"111","ACACA",12.3979570964161
"112","ACACB",13.417469514428
"113","ACAD10",12.2755364645597
"114","ACAD8",11.0040346027649
"115","ACAD9",11.4060045345605
"116","ACADL",9.94821762795918
"117","ACADM",11.624074682927
"118","ACADS",11.3609422295515
"119","ACADSB",12.8875359172466
"120","ACADVL",14.1879052733081
"121","ACAN",9.25754641914762
"122","ACAP1",10.6561360745048
"123","ACAP2",11.093992000111
"124","ACAP3",11.5386168879484
"125","ACAT1",12.8694601284014
"126","ACAT2",8.83132653135188
"127","ACBD3",10.8146498176868
"128","ACBD4",10.7853604883904
"129","ACBD5",11.1967124411712
"130","ACBD6",10.1368390428138
"131","ACCS",10.5599403521799
"132","ACD",9.37174992953132
"133","ACE",10.4956249707104
"134","ACE2",12.1939075359006
"135","ACER2",8.31940143393385
"136","ACER3",10.2973961518918
"137","ACHE",7.91421614500511
"138","ACIN1",13.2541831540146
"139","ACKR1",9.43253884430461
"140","ACKR2",8.49302460349516
"141","ACKR3",8.94118952102473
"142","ACKR4",7.3662869823131
"143","ACLY",13.6401003505883
"144","ACMSD",11.3556820323761
"145","ACO1",13.056653216156
"146","ACO2",13.4422344549143
"147","ACOT1",8.26679407058653
"148","ACOT11",11.4159568978764
"149","ACOT12",7.60354646858524
"150","ACOT13",10.9322283869531
"151","ACOT2",10.8047726695725
"152","ACOT4",8.90097100534133
"153","ACOT6",6.75624463363949
"154","ACOT7",11.3828803552551
"155","ACOT8",9.84696743563861
"156","ACOT9",10.6314419433481
"157","ACOX1",13.292174523777
"158","ACOX2",11.907709750238
"159","ACOX3",10.8854861875223
"160","ACOXL",4.31494814515901
"161","ACP1",10.8602542415196
"162","ACP2",11.0547262002727
"163","ACP5",12.2995520837666
"164","ACP6",10.9623711521098
"165","ACPP",10.0241793896461
"166","ACPT",5.32325389321981
"167","ACRBP",7.53153472658083
"168","ACSBG1",5.62065673671667
"169","ACSBG2",7.12952988374121
"170","ACSF2",13.5205086661654
"171","ACSF3",11.2820841085996
"172","ACSL1",13.8956103838572
"173","ACSL3",10.9162999703119
"174","ACSL4",12.0465640525108
"175","ACSL5",9.83408727459847
"176","ACSL6",7.83267970204431
"177","ACSM1",8.81145142418883
"178","ACSM2A",14.1364553844759
"179","ACSM2B",14.0222814859515
"180","ACSM3",11.2221450960741
"181","ACSM5",10.3618958119175
"182","ACSM6",6.67739983278429
"183","ACSS1",12.4520140509565
"184","ACSS2",12.4559462367884
"185","ACSS3",11.7330983752777
"186","ACTA1",15.3488616643262
"187","ACTA2",11.547548306389
"188","ACTA2-AS1",7.2132166353887
"189","ACTB",16.5823866294961
"190","ACTC1",6.65790917267911
"191","ACTG1",15.6706586370299
"192","ACTG1P20",7.97577759725174
"193","ACTG1P4",7.35444625645537
"194","ACTG2",6.0255266365478
"195","ACTL10",7.84152653946264
"196","ACTL6A",9.55274831636695
"197","ACTN1",12.7725320780848
"198","ACTN2",12.8064178876923
"199","ACTN3",9.07030443026028
"200","ACTN4",14.9891795137729
"201","ACTR10",10.3728838285757
"202","ACTR1A",12.1176860148401
"203","ACTR1B",11.7490184111467
"204","ACTR2",12.6908944067012
"205","ACTR3",12.0301863649151
"206","ACTR3B",9.11971162002122
"207","ACTR3C",9.71983370457507
"208","ACTR5",9.06112291968143
"209","ACTR6",8.0404368561661
"210","ACTR8",11.1022489773126
"211","ACTRT3",6.56098794275287
"212","ACVR1",11.6518593163647
"213","ACVR1B",12.6782961672518
"214","ACVR1C",5.71365437778644
"215","ACVR2A",10.3271127054129
"216","ACVR2B",11.314100806041
"217","ACVR2B-AS1",8.1777366098976
"218","ACVRL1",11.4139750416477
"219","ACY1",5.71365437778644
"220","ACY3",11.1450112405094
"221","ACYP1",8.34624556099868
"222","ACYP2",9.26397283477326
"223","ADA",8.35222323272599
"224","ADAL",9.38056462852229
"225","ADAM10",12.4086647972669
"226","ADAM11",5.32325389321981
"227","ADAM12",10.1877106037648
"228","ADAM15",11.8433217201702
"229","ADAM17",10.9979272305406
"230","ADAM19",11.0040346027649
"231","ADAM1A",9.61347113230809
"232","ADAM20",6.67739983278429
"233","ADAM20P1",6.51256748199758
"234","ADAM21",5.17572432243318
"235","ADAM22",10.5724296720742
"236","ADAM23",6.84426199742924
"237","ADAM28",10.3345221115915
"238","ADAM32",5.56989753217414
"239","ADAM33",9.08049457620064
"240","ADAM8",9.81808036899326
"241","ADAM9",12.4119609538408
"242","ADAMDEC1",3.98662674426567
"243","ADAMTS1",12.5917190907786
"244","ADAMTS10",11.1745931631247
"245","ADAMTS12",9.39575492420018
"246","ADAMTS13",9.26960453617313
"247","ADAMTS14",6.88373511996514
"248","ADAMTS15",11.241418878867
"249","ADAMTS16",11.3583664422664
"250","ADAMTS17",8.80436339491232
"251","ADAMTS18",6.16250083148119
"252","ADAMTS19",7.01658280760768
"253","ADAMTS2",10.7052272323542
"254","ADAMTS3",8.5201690882473
"255","ADAMTS4",6.96652250965727
"256","ADAMTS5",11.1635699322965
"257","ADAMTS6",8.04777077472961
"258","ADAMTS7",9.5767663210641
"259","ADAMTS8",7.59152030056469
"260","ADAMTS9",12.8402342719515
"261","ADAMTS9-AS1",11.9160470498235
"262","ADAMTS9-AS2",10.6715172064282
"263","ADAMTSL1",10.4655295008342
"264","ADAMTSL2",11.927043424336
"265","ADAMTSL3",11.0738909809674
"266","ADAMTSL4",10.9042185765439
"267","ADAMTSL4-AS1",8.35875026578914
"268","ADAMTSL5",6.92113270597047
"269","ADAP1",9.81808036899326
"270","ADAP2",10.8165884293866
"271","ADAR",14.3781141828406
"272","ADARB1",11.3922453078969
"273","ADARB2",4.42871454245984
"274","ADAT1",11.1989394597339
"275","ADAT2",8.74758672284245
"276","ADAT3",8.70101620068983
"277","ADCK1",9.09586842065614
"278","ADCK2",9.9817224406878
"279","ADCK5",8.53266613543287
"280","ADCY1",10.2303565837374
"281","ADCY10",6.36573635638913
"282","ADCY10P1",9.34788874308262
"283","ADCY2",8.56797788540318
"284","ADCY3",10.7988801239168
"285","ADCY4",11.2170095585196
"286","ADCY5",11.0639385192096
"287","ADCY6",12.7502211731538
"288","ADCY7",11.6337374080976
"289","ADCY9",12.6118547531797
"290","ADCYAP1",3.86885953545583
"291","ADCYAP1R1",6.33828385620146
"292","ADD1",13.9536627218509
"293","ADD2",5.65738101003701
"294","ADD3",13.0322642505508
"295","ADGRA1",3.77163959973555
"296","ADGRA2",12.1939075359006
"297","ADGRA3",11.4823465477611
"298","ADGRB1",7.80953994784334
"299","ADGRB2",8.95501380686272
"300","ADGRB3",7.06982916980192
"301","ADGRD1",8.38790233027903
"302","ADGRE1",5.76477473087779
"303","ADGRE2",9.61013483632882
"304","ADGRE3",2.97937864956396
"305","ADGRE4P",5.56989753217414
"306","ADGRE5",11.6615964183639
"307","ADGRF1",11.4170811178747
"308","ADGRF3",9.04925127218438
"309","ADGRF5",13.3733907927068
"310","ADGRG1",15.0265188113381
"311","ADGRG2",7.86241336019083
"312","ADGRG3",5.39327791119295
"313","ADGRG4",2.29093231668235
"314","ADGRG5",10.952255226691
"315","ADGRG6",11.2373165184858
"316","ADGRL1",11.871849443258
"317","ADGRL2",12.3956967096857
"318","ADGRL3",8.85963643190641
"319","ADGRL4",8.95501380686272
"320","ADGRV1",10.3345221115915
"321","ADH1B",12.4168044967416
"322","ADH1C",9.09586842065614
"323","ADH5",12.1275039300059
"324","ADH6",10.3571364077384
"325","ADHFE1",10.2323982692732
"326","ADI1",12.8584758603695
"327","ADIPOQ",7.2132166353887
"328","ADIPOR1",11.9972775899124
"329","ADIPOR2",11.6564280415714
"330","ADIRF",11.6133871709061
"331","ADK",9.75823338117542
"332","ADM",9.45084427775615
"333","ADM2",11.3357904195413
"334","ADM5",6.88373511996514
"335","ADNP",12.8006413825424
"336","ADNP-AS1",6.96652250965727
"337","ADNP2",11.1989394597339
"338","ADO",10.1647400446396
"339","ADORA1",9.58610400030373
"340","ADORA2A",5.98105619006108
"341","ADORA2A-AS1",9.68811907184571
"342","ADORA2B",6.73654301017574
"343","ADORA3",4.99029879574591
"344","ADPGK",10.9005644295275
"345","ADPRH",8.8273888435094
"346","ADPRHL1",7.84152653946264
"347","ADPRHL2",9.96133407939578
"348","ADPRM",7.7557387883791
"349","ADRA1A",7.17368200453393
"350","ADRA1B",8.06709654356911
"351","ADRA2A",9.91310649134054
"352","ADRA2B",7.56840327671539
"353","ADRA2C",10.0156787586937
"354","ADRB1",7.1476893573257
"355","ADRB2",8.85381966802867
"356","ADRM1",11.4852487532357
"357","ADSL",10.8611291760723
"358","ADSS",10.41549719424
"359","ADSSL1",10.3321167792314
"360","ADTRP",6.69536447875651
"361","AEBP1",14.4271975799125
"362","AEBP2",10.8332662924406
"363","AEN",10.0802621618302
"364","AES",13.4481500981785
"365","AFAP1",11.4094284776047
"366","AFAP1-AS1",7.4383374644874
"367","AFAP1L1",10.6394925667262
"368","AFAP1L2",11.2641166386361
"369","AFDN",13.6667393987122
"370","AFDN-AS1",7.03337828904777
"371","AFF1",14.3964394128746
"372","AFF2",7.49834885598509
"373","AFF3",10.6832076231662
"374","AFF4",13.4993898888959
"375","AFG3L1P",10.693969875398
"376","AFG3L2",11.9782204725184
"377","AFM",10.7899712662251
"378","AFMID",12.0928504008163
"379","AFTPH",11.8096952602961
"380","AGA",9.08834623636757
"381","AGAP1",12.8107781342481
"382","AGAP1-IT1",8.47031053211848
"383","AGAP11",8.62604353721779
"384","AGAP12P",7.6709061626106
"385","AGAP2",8.97092295003882
"386","AGAP3",11.4469200655045
"387","AGAP4",7.4256290345097
"388","AGAP5",8.97092295003882
"389","AGAP6",9.72732417449
"390","AGBL2",7.45060481136603
"391","AGBL3",8.11437865369264
"392","AGBL4",7.90344080459878
"393","AGBL5",11.6564280415714
"394","AGFG1",11.7388664867613
"395","AGFG2",10.7869593735184
"396","AGGF1",10.7664825230876
"397","AGK",10.5085747566335
"398","AGL",11.876515046466
"399","AGMAT",13.7746877034696
"400","AGMO",7.95560015691065
"401","AGO1",12.4657677024165
"402","AGO2",12.9151135365004
"403","AGO3",11.1163976961947
"404","AGO4",11.4279709567295
"405","AGPAT1",0.436158066081761
"406","AGPAT2",11.367743519271
"407","AGPAT3",13.9014847078776
"408","AGPAT4",10.5552235599375
"409","AGPAT4-IT1",7.40975828310057
"410","AGPAT5",10.2758859969002
"411","AGPS",11.4323110549445
"412","AGR2",5.39327791119295
"413","AGRN",15.1022360992834
"414","AGRP",7.03337828904777
"415","AGT",11.8892404237971
"416","AGTPBP1",10.4378636555462
"417","AGTR1",8.47031053211848
"418","AGTR2",1.33296825972045
"419","AGTRAP",10.9889306005955
"420","AGXT",10.5132875303861
"421","AGXT2",13.2477465587905
"422","AHCTF1",11.8412951728774
"423","AHCY",12.996337197429
"424","AHCYL1",13.0537788619689
"425","AHCYL2",11.7510844565119
"426","AHDC1",12.426738855268
"427","AHI1",10.7755780453002
"428","AHNAK",17.6962679733545
"429","AHNAK2",11.2951435627648
"430","AHR",12.1333685108822
"431","AHRR",6.81139393029498
"432","AHSA1",11.0831019077014
"433","AHSA2",12.0096181261877
"434","AHSG",6.16250083148119
"435","AHSP",0.397763887231907
"436","AIDA",9.92948755557563
"437","AIF1L",14.8139942280451
"438","AIFM1",12.555444228306
"439","AIFM2",10.0449749057515
"440","AIFM3",7.49834885598509
"441","AIG1",11.7954819819869
"442","AIM1",12.5942951549916
"443","AIM1L",5.98105619006108
"444","AIM2",7.2259747077255
"445","AIMP1",9.93201626418993
"446","AIMP2",8.84401267479023
"447","AIP",10.9815619247733
"448","AIRE",5.56989753217414
"449","AIRN",7.50877294281033
"450","AJAP1",10.3481679907523
"451","AJUBA",12.0247975607475
"452","AK1",9.91755895044304
"453","AK2",13.2699318530393
"454","AK3",11.8649886715756
"455","AK4",13.7125754828427
"456","AK5",6.84426199742924
"457","AK6",7.00181086085601
"458","AK7",7.81724944454759
"459","AK8",8.0543121132705
"460","AK9",9.64465199451591
"461","AKAP1",12.0825289421184
"462","AKAP10",10.9889306005955
"463","AKAP11",12.7591941226358
"464","AKAP12",13.9514745615641
"465","AKAP13",14.2703705528664
"466","AKAP3",7.46337585292446
"467","AKAP5",8.81713563890278
"468","AKAP6",10.6699938864006
"469","AKAP7",8.48027819785692
"470","AKAP8",11.3905881914962
"471","AKAP8L",12.1176860148401
"472","AKAP9",12.890441668768
"473","AKIP1",9.13943908193801
"474","AKIRIN1",11.5121214694
"475","AKIRIN2",10.0657725438837
"476","AKNA",12.5020541827631
"477","AKR1A1",13.2804407314872
"478","AKR1B1",11.73646600254
"479","AKR1B10",5.17572432243318
"480","AKR1C1",10.2323982692732
"481","AKR1C2",7.93419617657147
"482","AKR1C3",11.521383110377
"483","AKR1E2",7.69324555239966
"484","AKR7A2",12.438748301379
"485","AKR7A3",11.7564750051719
"486","AKR7L",8.99507014002362
"487","AKT1",12.6688636887931
"488","AKT1S1",10.711391318301
"489","AKT2",12.7676573509798
"490","AKT3",11.9793658914266
"491","AKTIP",10.4356669100431
"492","ALAD",12.3987679638791
"493","ALAS1",10.9909428146034
"494","ALAS2",5.32325389321981
"495","ALB",11.5121214694
"496","ALCAM",11.0831019077014
"497","ALDH16A1",11.152708563664
"498","ALDH18A1",11.2862002331021
"499","ALDH1A1",13.3007804793597
"500","ALDH1A2",10.5132875303861
"501","ALDH1A3",8.66901920838097
"502","ALDH1B1",12.7088940008512
"503","ALDH1L1",13.0551157208318
"504","ALDH1L1-AS1",5.25293102139695
"505","ALDH1L1-AS2",7.08409876842542
"506","ALDH1L2",8.28512336671035
"507","ALDH2",13.743589432362
"508","ALDH3A1",3.86885953545583
"509","ALDH3A2",13.1639491469983
"510","ALDH3B1",10.2113855970579
"511","ALDH4A1",14.4491294781021
"512","ALDH5A1",11.6627221219024
"513","ALDH6A1",14.2743819255765
"514","ALDH7A1",12.3205754249035
"515","ALDH8A1",11.7606212697255
"516","ALDH9A1",12.1263107078044
"517","ALDOA",14.9156979970958
"518","ALDOB",16.987021318873
"519","ALDOC",8.60656659699492
"520","ALG1",9.86946225264639
"521","ALG10",7.7178114857601
"522","ALG10B",8.71142415126309
"523","ALG11",7.87180645310497
"524","ALG12",10.8388698087935
"525","ALG13",11.0274279394865
"526","ALG14",8.09605351725194
"527","ALG1L9P",7.1476893573257
"528","ALG2",10.5850101656434
"529","ALG3",9.91112700213274
"530","ALG5",9.29542887169577
"531","ALG6",7.20161362598828
"532","ALG8",9.41869754509278
"533","ALG9",10.1908291923
"534","ALK",7.2259747077255
"535","ALKBH1",8.80436339491232
"536","ALKBH2",8.0068783599436
"537","ALKBH3",9.13943908193801
"538","ALKBH3-AS1",6.90339684899683
"539","ALKBH4",9.25754641914762
"540","ALKBH5",12.8757866041556
"541","ALKBH6",8.767943096477
"542","ALKBH7",10.6859396906428
"543","ALKBH8",8.73664245513508
"544","ALLC",6.71649470487364
"545","ALMS1",12.8740817053478
"546","ALMS1P1",7.03337828904777
"547","ALOX12",9.59159344669877
"548","ALOX12-AS1",6.30462490922232
"549","ALOX12B",5.56989753217414
"550","ALOX12P2",9.32342164714703
"551","ALOX15",2.29093231668235
"552","ALOX5",10.4669658452112
"553","ALOX5AP",8.45610279346403
"554","ALPI",6.88373511996514
"555","ALPK1",10.7085156602215
"556","ALPK2",12.7062918687955
"557","ALPK3",13.0179450531948
"558","ALPL",11.854382778679
"559","ALS2",11.5547160254857
"560","ALS2CL",12.6858617109649
"561","ALS2CR12",7.96417359761145
"562","ALX1",6.77668985807855
"563","ALX3",7.97577759725174
"564","ALX4",6.19626632571963
"565","ALYREF",9.30925392680706
"566","AMACR",9.20735975461496
"567","AMBP",7.99822328546784
"568","AMBRA1",11.9008247535086
"569","AMD1",11.2774768717893
"570","AMDHD1",8.43877274970881
"571","AMDHD2",10.7664825230876
"572","AMER1",10.9428057255872
"573","AMFR",13.3708588714202
"574","AMIGO1",9.52786194357478
"575","AMIGO2",8.36761716127375
"576","AMIGO3",9.25754641914762
"577","AMMECR1",9.45670969204341
"578","AMMECR1L",10.8332662924406
"579","AMN",12.2134684940539
"580","AMN1",7.86241336019083
"581","AMOT",11.9335856094228
"582","AMOTL1",12.6286232672157
"583","AMOTL2",13.1305763505054
"584","AMPD1",9.18108453741229
"585","AMPD2",11.5636018424564
"586","AMPD3",10.6699938864006
"587","AMPH",7.54281996745162
"588","AMT",11.1450112405094
"589","AMY2B",10.4485477960726
"590","AMZ1",8.23265509688138
"591","AMZ2",10.6492380326252
"592","AMZ2P1",8.04777077472961
"593","ANAPC1",11.4517310300622
"594","ANAPC10",7.8481144625279
"595","ANAPC11",9.69070818716101
"596","ANAPC13",9.88940322380769
"597","ANAPC15",7.29340529222558
"598","ANAPC16",11.835222275363
"599","ANAPC2",11.2963834910301
"600","ANAPC4",9.74671123495727
"601","ANAPC5",12.2363469549234
"602","ANAPC7",11.0948055692156
"603","ANG",7.45060481136603
"604","ANGEL1",11.1320808071925
"605","ANGEL2",10.5314176940724
"606","ANGPT1",9.31456474444485
"607","ANGPT2",8.78965491370935
"608","ANGPT4",6.19626632571963
"609","ANGPTL1",9.26960453617313
"610","ANGPTL2",10.8123096742405
"611","ANGPTL3",9.97663737873126
"612","ANGPTL4",6.79496560985707
"613","ANGPTL6",5.81103868677004
"614","ANGPTL7",7.95560015691065
"615","ANGPTL8",7.47785330763236
"616","ANK1",9.43652050605178
"617","ANK2",15.1677234290108
"618","ANK3",13.94813453752
"619","ANKAR",8.87423569407941
"620","ANKDD1A",8.93166311106267
"621","ANKDD1B",8.83717289486233
"622","ANKEF1",8.94650624327962
"623","ANKFY1",12.7620650603755
"624","ANKH",11.8237654822453
"625","ANKHD1",6.81139393029498
"626","ANKIB1",12.6079065746782
"627","ANKLE2",11.959808408474
"628","ANKMY1",10.0482707161013
"629","ANKMY2",9.70206048241049
"630","ANKRA2",9.19021978928591
"631","ANKRD10",12.180848295093
"632","ANKRD11",12.8896312146845
"633","ANKRD12",11.854382778679
"634","ANKRD13A",11.6785875024488
"635","ANKRD13B",8.21493716090608
"636","ANKRD13C",10.455897573815
"637","ANKRD13D",10.6768208021892
"638","ANKRD16",9.04353710813944
"639","ANKRD17",13.5782950128265
"640","ANKRD18A",8.31005339576726
"641","ANKRD18CP",7.09986281317611
"642","ANKRD19P",7.8547503862403
"643","ANKRD2",9.51536638760257
"644","ANKRD20A4",4.21229398592692
"645","ANKRD20A5P",7.03337828904777
"646","ANKRD20A8P",3.63322905588697
"647","ANKRD22",6.63218506749937
"648","ANKRD23",11.21819450393
"649","ANKRD24",8.16943521202728
"650","ANKRD26",10.7185065818419
"651","ANKRD27",10.9678276006097
"652","ANKRD28",11.524400606739
"653","ANKRD29",7.17368200453393
"654","ANKRD33B",13.0192287385889
"655","ANKRD34A",6.65790917267911
"656","ANKRD34B",5.90236707546601
"657","ANKRD35",5.56989753217414
"658","ANKRD36",11.1764849288812
"659","ANKRD36B",9.81141266090425
"660","ANKRD36BP1",9.22468112804933
"661","ANKRD36BP2",5.62065673671667
"662","ANKRD36C",11.0560923149209
"663","ANKRD37",6.88373511996514
"664","ANKRD39",8.2957753490984
"665","ANKRD40",11.4570005490905
"666","ANKRD42",10.0482707161013
"667","ANKRD44",11.1195277387625
"668","ANKRD44-IT1",8.20836484224882
"669","ANKRD45",6.86681920210882
"670","ANKRD46",9.43253884430461
"671","ANKRD49",8.0543121132705
"672","ANKRD50",11.0132229597831
"673","ANKRD52",12.9362124984399
"674","ANKRD53",6.0255266365478
"675","ANKRD54",10.0269941230632
"676","ANKRD55",6.69536447875651
"677","ANKRD6",10.2717804973964
"678","ANKRD61",8.09605351725194
"679","ANKRD62P1-PARP4P3",4.77497977715437
"680","ANKRD63",4.11860559394325
"681","ANKRD65",6.82665022371078
"682","ANKRD9",10.0096991962439
"683","ANKS1A",12.2596947282933
"684","ANKS1B",9.62046274192577
"685","ANKS3",10.7400197158032
"686","ANKS4B",9.81387431844042
"687","ANKS6",11.5426372872927
"688","ANKZF1",11.4263968863922
"689","ANLN",6.96652250965727
"690","ANO1",10.9748386106739
"691","ANO10",10.9863214254515
"692","ANO2",7.24146846763176
"693","ANO3",8.35222323272599
"694","ANO4",5.86268400687839
"695","ANO5",10.1059176653486
"696","ANO6",12.7233692584722
"697","ANO7",8.12340908030226
"698","ANO8",10.486170414162
"699","ANO9",10.6162830337816
"700","ANOS1",7.56840327671539
"701","ANP32A",11.5573930792694
"702","ANP32A-IT1",9.7700183066126
"703","ANP32B",10.9264860244194
"704","ANP32E",10.4787583245416
"705","ANPEP",16.102304770636
"706","ANTXR1",12.2148012972484
"707","ANTXR2",11.2290138300215
"708","ANTXRLP1",4.93467292528945
"709","ANXA1",11.1896076518732
"710","ANXA11",13.5042607592502
"711","ANXA13",4.85774266714213
"712","ANXA2",13.14577632565
"713","ANXA2P1",7.1476893573257
"714","ANXA2R",6.73654301017574
"715","ANXA3",9.55525447529764
"716","ANXA4",12.3575232937851
"717","ANXA5",12.5847191249058
"718","ANXA6",12.7908981088249
"719","ANXA7",12.4422112331915
"720","ANXA9",10.5830549293109
"721","AOAH",10.1173154410742
"722","AOAH-IT1",5.94218317822187
"723","AOC1",15.242799982849
"724","AOC2",7.35444625645537
"725","AOC3",11.2701450625144
"726","AOC4P",5.81103868677004
"727","AOX1",14.2579216650024
"728","AP1AR",9.36601071859778
"729","AP1B1",12.934560108569
"730","AP1G1",13.0045187872
"731","AP1G2",11.1635699322965
"732","AP1M1",11.5192410468129
"733","AP1M2",10.8964800744252
"734","AP1S1",10.4293001207128
"735","AP1S2",8.52569958323653
"736","AP1S3",9.1336952950858
"737","AP2A1",12.2627030277367
"738","AP2A2",13.1724807125652
"739","AP2B1",13.9629617990886
"740","AP2M1",13.2057220021548
"741","AP2S1",10.5467333882745
"742","AP3B1",11.4908551540372
"743","AP3B2",7.40975828310057
"744","AP3D1",13.4066152729339
"745","AP3M1",10.7185065818419
"746","AP3M2",10.4448836085621
"747","AP3S1",9.17660698958778
"748","AP3S2",7.00181086085601
"749","AP4B1",9.01414987974162
"750","AP4B1-AS1",5.76477473087779
"751","AP4E1",9.56747721505606
"752","AP4M1",9.64465199451591
"753","AP4S1",10.0857141352868
"754","AP5B1",11.946717030108
"755","AP5M1",10.7030463853382
"756","AP5S1",9.71983370457507
"757","AP5Z1",11.1610837894753
"758","APAF1",10.4931949371218
"759","APBA1",9.66817418679558
"760","APBA2",8.66901920838097
"761","APBA3",10.2677510126824
"762","APBB1",11.4185505938345
"763","APBB1IP",10.41549719424
"764","APBB2",12.3049558012709
"765","APBB3",10.5132875303861
"766","APC",11.917905269248
"767","APC2",9.33363244612469
"768","APCDD1",9.54893082951938
"769","APCDD1L",9.04353710813944
"770","APCDD1L-AS1",7.56840327671539
"771","APEH",12.6575105782251
"772","APELA",4.77497977715437
"773","APEX1",11.7073509948957
"774","APEX2",9.97663737873126
"775","APH1A",12.574247449821
"776","APH1B",9.7126731662246
"777","API5",11.6352641706112
"778","APIP",9.05439402210209
"779","APLF",9.14573678285164
"780","APLN",8.90943255315018
"781","APLNR",10.3415227783645
"782","APLP1",6.98191980511483
"783","APLP2",14.83617526102
"784","APMAP",11.6937249036959
"785","APOA1-AS",6.90339684899683
"786","APOB",7.46337585292446
"787","APOBEC2",9.43652050605178
"788","APOBEC3C",8.70554632220842
"789","APOBEC3D",8.77263527794529
"790","APOBEC3F",9.43253884430461
"791","APOBEC3G",8.75448220589845
"792","APOBR",8.21493716090608
"793","APOC1",7.76807415157607
"794","APOC3",6.51256748199758
"795","APOD",9.19021978928591
"796","APOE",15.5198399159997
"797","APOH",7.34062931345516
"798","APOL1",11.2595885004381
"799","APOL2",11.0397893063871
"800","APOL3",10.5785388784971
"801","APOL4",6.63218506749937
"802","APOL6",12.2014669971274
"803","APOLD1",8.11437865369264
"804","APOO",8.75448220589845
"805","APOOL",10.7214513264315
"806","APOPT1",9.90860599887088
"807","APP",15.5360169525508
"808","APPBP2",11.0554780154223
"809","APPL1",11.1896076518732
"810","APPL2",11.6873201068247
"811","APRT",11.3357904195413
