"","ENSG00000000003","X0"
"14407","ENSG00000177034",51
"14408","ENSG00000177042",272
"14409","ENSG00000177045",0
"14410","ENSG00000177047",0
"14411","ENSG00000177051",227
"14412","ENSG00000177054",152
"14413","ENSG00000177058",88
"14414","ENSG00000177076",18
"14415","ENSG00000177082",259
"14416","ENSG00000177084",321
"14417","ENSG00000177096",13
"14418","ENSG00000177098",2
"14419","ENSG00000177103",0
"14420","ENSG00000177105",4710
"14421","ENSG00000177106",14
"14422","ENSG00000177108",0
"14423","ENSG00000177112",18
"14424","ENSG00000177119",1121
"14425","ENSG00000177125",1822
"14426","ENSG00000177133",0
"14427","ENSG00000177138",0
"14428","ENSG00000177143",0
"14429","ENSG00000177144",0
"14430","ENSG00000177150",42
"14431","ENSG00000177151",0
"14432","ENSG00000177156",4595
"14433","ENSG00000177169",1399
"14434","ENSG00000177173",25
"14435","ENSG00000177174",0
"14436","ENSG00000177181",7
"14437","ENSG00000177182",1
"14438","ENSG00000177186",0
"14439","ENSG00000177189",2048
"14440","ENSG00000177191",726
"14441","ENSG00000177192",71
"14442","ENSG00000177197",6
"14443","ENSG00000177200",503
"14444","ENSG00000177201",0
"14445","ENSG00000177202",0
"14446","ENSG00000177212",0
"14447","ENSG00000177225",255
"14448","ENSG00000177233",0
"14449","ENSG00000177234",0
"14450","ENSG00000177236",22
"14451","ENSG00000177238",0
"14452","ENSG00000177239",372
"14453","ENSG00000177243",0
"14454","ENSG00000177257",0
"14455","ENSG00000177261",0
"14456","ENSG00000177272",324
"14457","ENSG00000177275",0
"14458","ENSG00000177283",5
"14459","ENSG00000177291",0
"14460","ENSG00000177294",25
"14461","ENSG00000177300",0
"14462","ENSG00000177301",9
"14463","ENSG00000177302",550
"14464","ENSG00000177303",8
"14465","ENSG00000177306",0
"14466","ENSG00000177311",494
"14467","ENSG00000177324",123
"14468","ENSG00000177335",4
"14469","ENSG00000177337",136
"14470","ENSG00000177338",5
"14471","ENSG00000177340",0
"14472","ENSG00000177350",0
"14473","ENSG00000177352",224
"14474","ENSG00000177354",0
"14475","ENSG00000177359",2
"14476","ENSG00000177363",0
"14477","ENSG00000177369",4
"14478","ENSG00000177370",86
"14479","ENSG00000177374",12
"14480","ENSG00000177380",15
"14481","ENSG00000177383",53
"14482","ENSG00000177398",0
"14483","ENSG00000177400",0
"14484","ENSG00000177406",229
"14485","ENSG00000177409",10807
"14486","ENSG00000177410",247
"14487","ENSG00000177414",0
"14488","ENSG00000177418",2
"14489","ENSG00000177425",40
"14490","ENSG00000177426",126
"14491","ENSG00000177427",38
"14492","ENSG00000177432",19
"14493","ENSG00000177447",0
"14494","ENSG00000177452",0
"14495","ENSG00000177453",1
"14496","ENSG00000177455",69
"14497","ENSG00000177459",0
"14498","ENSG00000177462",0
"14499","ENSG00000177463",404
"14500","ENSG00000177464",0
"14501","ENSG00000177465",2
"14502","ENSG00000177468",0
"14503","ENSG00000177469",14
"14504","ENSG00000177476",0
"14505","ENSG00000177479",481
"14506","ENSG00000177483",21
"14507","ENSG00000177485",439
"14508","ENSG00000177489",0
"14509","ENSG00000177494",5
"14510","ENSG00000177504",0
"14511","ENSG00000177508",1
"14512","ENSG00000177511",0
"14513","ENSG00000177519",0
"14514","ENSG00000177535",0
"14515","ENSG00000177542",275
"14516","ENSG00000177548",115
"14517","ENSG00000177551",0
"14518","ENSG00000177553",0
"14519","ENSG00000177556",162
"14520","ENSG00000177558",0
"14521","ENSG00000177565",971
"14522","ENSG00000177570",13
"14523","ENSG00000177575",1772
"14524","ENSG00000177576",11
"14525","ENSG00000177586",0
"14526","ENSG00000177590",2
"14527","ENSG00000177595",139
"14528","ENSG00000177596",0
"14529","ENSG00000177599",10
"14530","ENSG00000177600",2735
"14531","ENSG00000177602",22
"14532","ENSG00000177606",153
"14533","ENSG00000177613",450
"14534","ENSG00000177614",0
"14535","ENSG00000177627",0
"14536","ENSG00000177628",1597
"14537","ENSG00000177640",0
"14538","ENSG00000177646",126
"14539","ENSG00000177663",17996
"14540","ENSG00000177666",1600
"14541","ENSG00000177669",4
"14542","ENSG00000177673",0
"14543","ENSG00000177674",3726
"14544","ENSG00000177675",3
"14545","ENSG00000177679",0
"14546","ENSG00000177683",318
"14547","ENSG00000177684",0
"14548","ENSG00000177685",53
"14549","ENSG00000177688",3
"14550","ENSG00000177689",0
"14551","ENSG00000177692",3
"14552","ENSG00000177693",0
"14553","ENSG00000177694",0
"14554","ENSG00000177697",667
"14555","ENSG00000177699",0
"14556","ENSG00000177700",124
"14557","ENSG00000177706",86
"14558","ENSG00000177707",20
"14559","ENSG00000177710",1
"14560","ENSG00000177721",122
"14561","ENSG00000177725",0
"14562","ENSG00000177728",487
"14563","ENSG00000177731",2587
"14564","ENSG00000177732",25
"14565","ENSG00000177733",521
"14566","ENSG00000177736",0
"14567","ENSG00000177738",73
"14568","ENSG00000177752",1
"14569","ENSG00000177757",7
"14570","ENSG00000177764",1
"14571","ENSG00000177770",0
"14572","ENSG00000177776",0
"14573","ENSG00000177788",0
"14574","ENSG00000177791",0
"14575","ENSG00000177800",0
"14576","ENSG00000177803",0
"14577","ENSG00000177807",14
"14578","ENSG00000177820",0
"14579","ENSG00000177822",0
"14580","ENSG00000177830",121
"14581","ENSG00000177839",0
"14582","ENSG00000177842",5
"14583","ENSG00000177853",585
"14584","ENSG00000177854",56
"14585","ENSG00000177855",0
"14586","ENSG00000177868",32
"14587","ENSG00000177873",98
"14588","ENSG00000177875",1
"14589","ENSG00000177879",243
"14590","ENSG00000177885",3472
"14591","ENSG00000177888",90
"14592","ENSG00000177889",352
"14593","ENSG00000177910",0
"14594","ENSG00000177917",178
"14595","ENSG00000177932",35
"14596","ENSG00000177938",0
"14597","ENSG00000177943",63
"14598","ENSG00000177946",20
"14599","ENSG00000177947",5
"14600","ENSG00000177951",257
"14601","ENSG00000177954",1303
"14602","ENSG00000177963",651
"14603","ENSG00000177971",135
"14604","ENSG00000177981",551
"14605","ENSG00000177984",0
"14606","ENSG00000177989",1729
"14607","ENSG00000177990",5
"14608","ENSG00000177992",0
"14609","ENSG00000177993",0
"14610","ENSG00000177994",0
"14611","ENSG00000178015",2
"14612","ENSG00000178021",0
"14613","ENSG00000178026",3
"14614","ENSG00000178028",246
"14615","ENSG00000178031",0
"14616","ENSG00000178033",14
"14617","ENSG00000178035",280
"14618","ENSG00000178038",79
"14619","ENSG00000178053",0
"14620","ENSG00000178055",0
"14621","ENSG00000178057",169
"14622","ENSG00000178074",82
"14623","ENSG00000178075",23
"14624","ENSG00000178078",3
"14625","ENSG00000178081",1
"14626","ENSG00000178082",2
"14627","ENSG00000178084",0
"14628","ENSG00000178093",19
"14629","ENSG00000178096",16
"14630","ENSG00000178104",300
"14631","ENSG00000178105",65
"14632","ENSG00000178107",0
"14633","ENSG00000178115",0
"14634","ENSG00000178125",0
"14635","ENSG00000178127",15
"14636","ENSG00000178130",0
"14637","ENSG00000178146",15
"14638","ENSG00000178149",155
"14639","ENSG00000178150",5
"14640","ENSG00000178162",0
"14641","ENSG00000178163",221
"14642","ENSG00000178171",0
"14643","ENSG00000178172",0
"14644","ENSG00000178175",97
"14645","ENSG00000178177",79
"14646","ENSG00000178184",12
"14647","ENSG00000178187",2
"14648","ENSG00000178188",459
"14649","ENSG00000178193",0
"14650","ENSG00000178199",168
"14651","ENSG00000178201",2
"14652","ENSG00000178202",61
"14653","ENSG00000178206",0
"14654","ENSG00000178209",8616
"14655","ENSG00000178217",7
"14656","ENSG00000178222",2
"14657","ENSG00000178226",25
"14658","ENSG00000178229",29
"14659","ENSG00000178233",0
"14660","ENSG00000178234",218
"14661","ENSG00000178235",0
"14662","ENSG00000178243",0
"14663","ENSG00000178248",0
"14664","ENSG00000178252",816
"14665","ENSG00000178257",0
"14666","ENSG00000178279",0
"14667","ENSG00000178287",0
"14668","ENSG00000178295",82
"14669","ENSG00000178297",0
"14670","ENSG00000178301",6
"14671","ENSG00000178307",191
"14672","ENSG00000178338",34
"14673","ENSG00000178342",1
"14674","ENSG00000178343",0
"14675","ENSG00000178358",0
"14676","ENSG00000178363",0
"14677","ENSG00000178372",0
"14678","ENSG00000178381",57
"14679","ENSG00000178385",154
"14680","ENSG00000178386",5
"14681","ENSG00000178394",0
"14682","ENSG00000178395",0
"14683","ENSG00000178397",83
"14684","ENSG00000178401",0
"14685","ENSG00000178403",0
"14686","ENSG00000178404",77
"14687","ENSG00000178409",16
"14688","ENSG00000178412",0
"14689","ENSG00000178425",73
"14690","ENSG00000178429",4
"14691","ENSG00000178430",5
"14692","ENSG00000178440",9
"14693","ENSG00000178445",22
"14694","ENSG00000178449",34
"14695","ENSG00000178457",0
"14696","ENSG00000178458",2
"14697","ENSG00000178460",8
"14698","ENSG00000178462",0
"14699","ENSG00000178464",8
"14700","ENSG00000178467",98
"14701","ENSG00000178473",0
"14702","ENSG00000178498",60
"14703","ENSG00000178502",23
"14704","ENSG00000178503",0
"14705","ENSG00000178522",0
"14706","ENSG00000178531",0
"14707","ENSG00000178537",244
"14708","ENSG00000178538",0
"14709","ENSG00000178550",0
"14710","ENSG00000178556",0
"14711","ENSG00000178562",357
"14712","ENSG00000178567",293
"14713","ENSG00000178568",0
"14714","ENSG00000178573",504
"14715","ENSG00000178585",71
"14716","ENSG00000178586",0
"14717","ENSG00000178591",0
"14718","ENSG00000178596",0
"14719","ENSG00000178597",0
"14720","ENSG00000178602",0
"14721","ENSG00000178605",235
"14722","ENSG00000178607",1015
"14723","ENSG00000178623",68
"14724","ENSG00000178631",0
"14725","ENSG00000178636",0
"14726","ENSG00000178642",0
"14727","ENSG00000178645",0
"14728","ENSG00000178654",0
"14729","ENSG00000178660",0
"14730","ENSG00000178662",0
"14731","ENSG00000178665",4
"14732","ENSG00000178685",4635
"14733","ENSG00000178690",0
"14734","ENSG00000178691",370
"14735","ENSG00000178694",245
"14736","ENSG00000178695",3049
"14737","ENSG00000178700",106
"14738","ENSG00000178715",3
"14739","ENSG00000178718",26
"14740","ENSG00000178719",5569
"14741","ENSG00000178722",0
"14742","ENSG00000178723",0
"14743","ENSG00000178726",657
"14744","ENSG00000178732",142
"14745","ENSG00000178734",0
"14746","ENSG00000178741",154
"14747","ENSG00000178750",0
"14748","ENSG00000178752",4
"14749","ENSG00000178761",235
"14750","ENSG00000178762",0
"14751","ENSG00000178764",431
"14752","ENSG00000178772",0
"14753","ENSG00000178773",0
"14754","ENSG00000178776",0
"14755","ENSG00000178789",589
"14756","ENSG00000178795",1
"14757","ENSG00000178796",0
"14758","ENSG00000178802",168
"14759","ENSG00000178803",27
"14760","ENSG00000178804",0
"14761","ENSG00000178809",0
"14762","ENSG00000178814",273
"14763","ENSG00000178821",0
"14764","ENSG00000178826",1
"14765","ENSG00000178828",0
"14766","ENSG00000178836",0
"14767","ENSG00000178852",33
"14768","ENSG00000178860",22
"14769","ENSG00000178863",0
"14770","ENSG00000178878",11
"14771","ENSG00000178882",0
"14772","ENSG00000178894",0
"14773","ENSG00000178896",55
"14774","ENSG00000178904",383
"14775","ENSG00000178913",907
"14776","ENSG00000178917",87
"14777","ENSG00000178919",0
"14778","ENSG00000178921",118
"14779","ENSG00000178922",20
"14780","ENSG00000178927",5864
"14781","ENSG00000178928",0
"14782","ENSG00000178934",0
"14783","ENSG00000178935",227
"14784","ENSG00000178947",2
"14785","ENSG00000178950",2023
"14786","ENSG00000178951",885
"14787","ENSG00000178952",622
"14788","ENSG00000178965",1
"14789","ENSG00000178966",325
"14790","ENSG00000178971",942
"14791","ENSG00000178972",4
"14792","ENSG00000178974",216
"14793","ENSG00000178977",106
"14794","ENSG00000178980",150
"14795","ENSG00000178982",647
"14796","ENSG00000178988",305
"14797","ENSG00000178996",1024
"14798","ENSG00000178997",0
"14799","ENSG00000178999",42
"14800","ENSG00000179002",0
"14801","ENSG00000179008",0
"14802","ENSG00000179010",725
"14803","ENSG00000179021",409
"14804","ENSG00000179023",1
"14805","ENSG00000179028",0
"14806","ENSG00000179029",54
"14807","ENSG00000179031",2
"14808","ENSG00000179038",29
"14809","ENSG00000179041",63
"14810","ENSG00000179044",80
"14811","ENSG00000179046",0
"14812","ENSG00000179051",519
"14813","ENSG00000179055",0
"14814","ENSG00000179057",2
"14815","ENSG00000179058",0
"14816","ENSG00000179059",1
"14817","ENSG00000179061",0
"14818","ENSG00000179066",0
"14819","ENSG00000179071",2
"14820","ENSG00000179073",2
"14821","ENSG00000179082",31
"14822","ENSG00000179083",0
"14823","ENSG00000179085",19
"14824","ENSG00000179088",11
"14825","ENSG00000179091",242
"14826","ENSG00000179094",245
"14827","ENSG00000179097",0
"14828","ENSG00000179101",25
"14829","ENSG00000179104",69
"14830","ENSG00000179111",0
"14831","ENSG00000179115",204
"14832","ENSG00000179119",511
"14833","ENSG00000179131",0
"14834","ENSG00000179133",0
"14835","ENSG00000179134",1081
"14836","ENSG00000179136",0
"14837","ENSG00000179141",0
"14838","ENSG00000179142",0
"14839","ENSG00000179144",748
"14840","ENSG00000179148",0
"14841","ENSG00000179151",205
"14842","ENSG00000179152",313
"14843","ENSG00000179157",1
"14844","ENSG00000179163",102
"14845","ENSG00000179165",9
"14846","ENSG00000179168",1
"14847","ENSG00000179170",0
"14848","ENSG00000179172",0
"14849","ENSG00000179178",0
"14850","ENSG00000179195",308
"14851","ENSG00000179213",7
"14852","ENSG00000179218",2396
"14853","ENSG00000179219",0
"14854","ENSG00000179222",101
"14855","ENSG00000179240",16
"14856","ENSG00000179241",40
"14857","ENSG00000179242",1
"14858","ENSG00000179253",15
"14859","ENSG00000179256",1
"14860","ENSG00000179262",396
"14861","ENSG00000179270",1
"14862","ENSG00000179271",34
"14863","ENSG00000179277",1
"14864","ENSG00000179284",0
"14865","ENSG00000179292",0
"14866","ENSG00000179294",5
"14867","ENSG00000179295",585
"14868","ENSG00000179296",2
"14869","ENSG00000179299",134
"14870","ENSG00000179300",0
"14871","ENSG00000179304",4
"14872","ENSG00000179314",0
"14873","ENSG00000179331",53
"14874","ENSG00000179335",1294
"14875","ENSG00000179342",1
"14876","ENSG00000179344",632
"14877","ENSG00000179348",26
"14878","ENSG00000179361",626
"14879","ENSG00000179362",2
"14880","ENSG00000179363",0
"14881","ENSG00000179364",298
"14882","ENSG00000179381",0
"14883","ENSG00000179387",227
"14884","ENSG00000179388",42
"14885","ENSG00000179397",4
"14886","ENSG00000179399",1
"14887","ENSG00000179403",0
"14888","ENSG00000179406",180
"14889","ENSG00000179407",1
"14890","ENSG00000179409",132
"14891","ENSG00000179412",6
"14892","ENSG00000179420",0
"14893","ENSG00000179428",3
"14894","ENSG00000179431",0
"14895","ENSG00000179443",0
"14896","ENSG00000179447",0
"14897","ENSG00000179449",0
"14898","ENSG00000179452",0
"14899","ENSG00000179454",372
"14900","ENSG00000179455",0
"14901","ENSG00000179456",1813
"14902","ENSG00000179460",0
"14903","ENSG00000179467",26
"14904","ENSG00000179468",0
"14905","ENSG00000179476",24
"14906","ENSG00000179477",1
"14907","ENSG00000179520",0
"14908","ENSG00000179523",42
"14909","ENSG00000179526",294
"14910","ENSG00000179528",3
"14911","ENSG00000179532",161
"14912","ENSG00000179542",78
"14913","ENSG00000179546",0
"14914","ENSG00000179562",640
"14915","ENSG00000179564",3
"14916","ENSG00000179571",4
"14917","ENSG00000179577",0
"14918","ENSG00000179580",1
"14919","ENSG00000179583",2515
"14920","ENSG00000179588",93
"14921","ENSG00000179593",22
"14922","ENSG00000179598",44
"14923","ENSG00000179600",0
"14924","ENSG00000179603",0
"14925","ENSG00000179604",149
"14926","ENSG00000179611",3
"14927","ENSG00000179615",0
"14928","ENSG00000179626",0
"14929","ENSG00000179627",25
"14930","ENSG00000179630",39
"14931","ENSG00000179632",486
"14932","ENSG00000179636",0
"14933","ENSG00000179639",3
"14934","ENSG00000179673",0
"14935","ENSG00000179674",0
"14936","ENSG00000179676",0
"14937","ENSG00000179695",0
"14938","ENSG00000179698",13
"14939","ENSG00000179709",0
"14940","ENSG00000179715",280
"14941","ENSG00000179743",35
"14942","ENSG00000179750",241
"14943","ENSG00000179751",0
"14944","ENSG00000179755",0
"14945","ENSG00000179761",5
"14946","ENSG00000179766",2
"14947","ENSG00000179772",0
"14948","ENSG00000179774",0
"14949","ENSG00000179776",3
"14950","ENSG00000179796",0
"14951","ENSG00000179799",0
"14952","ENSG00000179813",0
"14953","ENSG00000179817",0
"14954","ENSG00000179818",759
"14955","ENSG00000179820",7054
"14956","ENSG00000179826",1
"14957","ENSG00000179832",68
"14958","ENSG00000179833",435
"14959","ENSG00000179837",351
"14960","ENSG00000179840",64
"14961","ENSG00000179841",24
"14962","ENSG00000179846",1
"14963","ENSG00000179855",41
"14964","ENSG00000179859",15
"14965","ENSG00000179862",14
"14966","ENSG00000179869",25
"14967","ENSG00000179873",0
"14968","ENSG00000179886",23
"14969","ENSG00000179889",321
"14970","ENSG00000179899",4
"14971","ENSG00000179902",3
"14972","ENSG00000179909",65
"14973","ENSG00000179912",492
"14974","ENSG00000179913",8
"14975","ENSG00000179914",0
"14976","ENSG00000179915",0
"14977","ENSG00000179918",1020
"14978","ENSG00000179919",0
"14979","ENSG00000179921",214
"14980","ENSG00000179922",43
"14981","ENSG00000179930",0
"14982","ENSG00000179933",248
"14983","ENSG00000179934",34
"14984","ENSG00000179935",5
"14985","ENSG00000179938",0
"14986","ENSG00000179941",90
"14987","ENSG00000179943",112
"14988","ENSG00000179950",375
"14989","ENSG00000179954",4
"14990","ENSG00000179958",40
"14991","ENSG00000179965",4
"14992","ENSG00000179967",8
"14993","ENSG00000179978",208
"14994","ENSG00000179979",152
"14995","ENSG00000179981",198
"14996","ENSG00000179988",10
"14997","ENSG00000179994",0
"14998","ENSG00000179997",0
"14999","ENSG00000180008",251
"15000","ENSG00000180011",389
"15001","ENSG00000180015",8
"15002","ENSG00000180016",0
"15003","ENSG00000180019",0
"15004","ENSG00000180035",36
"15005","ENSG00000180042",0
"15006","ENSG00000180043",0
"15007","ENSG00000180044",0
"15008","ENSG00000180053",0
"15009","ENSG00000180061",275
"15010","ENSG00000180066",4
"15011","ENSG00000180068",0
"15012","ENSG00000180071",1
"15013","ENSG00000180081",2
"15014","ENSG00000180083",0
"15015","ENSG00000180089",94
"15016","ENSG00000180090",3
"15017","ENSG00000180096",88
"15018","ENSG00000180098",76
"15019","ENSG00000180104",882
"15020","ENSG00000180105",0
"15021","ENSG00000180113",10
"15022","ENSG00000180116",0
"15023","ENSG00000180138",63
"15024","ENSG00000180139",21
"15025","ENSG00000180150",0
"15026","ENSG00000180152",0
"15027","ENSG00000180155",3
"15028","ENSG00000180172",0
"15029","ENSG00000180176",0
"15030","ENSG00000180178",0
"15031","ENSG00000180182",504
"15032","ENSG00000180185",24
"15033","ENSG00000180189",23
"15034","ENSG00000180190",42
"15035","ENSG00000180198",180
"15036","ENSG00000180205",0
"15037","ENSG00000180209",1
"15038","ENSG00000180210",5
"15039","ENSG00000180211",1
"15040","ENSG00000180219",0
"15041","ENSG00000180221",11
"15042","ENSG00000180228",85
"15043","ENSG00000180229",1
"15044","ENSG00000180230",0
"15045","ENSG00000180233",210
"15046","ENSG00000180245",0
"15047","ENSG00000180251",2
"15048","ENSG00000180257",46
"15049","ENSG00000180259",0
"15050","ENSG00000180263",79
"15051","ENSG00000180264",0
"15052","ENSG00000180269",0
"15053","ENSG00000180279",1
"15054","ENSG00000180284",0
"15055","ENSG00000180287",0
"15056","ENSG00000180304",1515
"15057","ENSG00000180305",0
"15058","ENSG00000180316",153
"15059","ENSG00000180318",0
"15060","ENSG00000180329",56
"15061","ENSG00000180332",1
"15062","ENSG00000180336",5
"15063","ENSG00000180340",50
"15064","ENSG00000180344",0
"15065","ENSG00000180346",9
"15066","ENSG00000180347",0
"15067","ENSG00000180353",6377
"15068","ENSG00000180354",563
"15069","ENSG00000180357",491
"15070","ENSG00000180370",4265
"15071","ENSG00000180376",86
"15072","ENSG00000180383",0
"15073","ENSG00000180385",11
"15074","ENSG00000180386",0
"15075","ENSG00000180389",14
"15076","ENSG00000180398",358
"15077","ENSG00000180409",10
"15078","ENSG00000180422",2
"15079","ENSG00000180423",58
"15080","ENSG00000180424",0
"15081","ENSG00000180425",0
"15082","ENSG00000180432",0
"15083","ENSG00000180433",0
"15084","ENSG00000180437",0
"15085","ENSG00000180438",0
"15086","ENSG00000180440",0
"15087","ENSG00000180447",1
"15088","ENSG00000180448",10334
"15089","ENSG00000180458",0
"15090","ENSG00000180475",0
"15091","ENSG00000180479",14
"15092","ENSG00000180481",0
"15093","ENSG00000180483",0
"15094","ENSG00000180488",94
"15095","ENSG00000180509",205
"15096","ENSG00000180525",0
"15097","ENSG00000180530",326
"15098","ENSG00000180532",0
"15099","ENSG00000180535",7
"15100","ENSG00000180537",6
"15101","ENSG00000180539",272
"15102","ENSG00000180543",14
"15103","ENSG00000180549",957
"15104","ENSG00000180573",2783
"15105","ENSG00000180574",2
"15106","ENSG00000180581",3
"15107","ENSG00000180592",0
"15108","ENSG00000180596",464
"15109","ENSG00000180610",5
"15110","ENSG00000180611",22
"15111","ENSG00000180613",0
"15112","ENSG00000180616",0
"15113","ENSG00000180626",62
"15114","ENSG00000180628",2034
"15115","ENSG00000180636",0
"15116","ENSG00000180638",4
"15117","ENSG00000180644",2756
"15118","ENSG00000180658",0
"15119","ENSG00000180660",0
"15120","ENSG00000180662",0
"15121","ENSG00000180663",0
"15122","ENSG00000180667",405
"15123","ENSG00000180672",5
"15124","ENSG00000180673",1
"15125","ENSG00000180694",112
"15126","ENSG00000180697",1
"15127","ENSG00000180708",0
"15128","ENSG00000180712",104
"15129","ENSG00000180714",0
"15130","ENSG00000180720",3
"15131","ENSG00000180723",0
"15132","ENSG00000180725",0
"15133","ENSG00000180730",0
"15134","ENSG00000180739",223
"15135","ENSG00000180745",0
"15136","ENSG00000180747",33
"15137","ENSG00000180758",84
"15138","ENSG00000180764",0
"15139","ENSG00000180767",48
"15140","ENSG00000180769",35
"15141","ENSG00000180770",0
"15142","ENSG00000180771",75
"15143","ENSG00000180772",0
"15144","ENSG00000180773",135
"15145","ENSG00000180776",539
"15146","ENSG00000180777",0
"15147","ENSG00000180785",4
"15148","ENSG00000180787",94
"15149","ENSG00000180801",0
"15150","ENSG00000180803",0
"15151","ENSG00000180806",0
"15152","ENSG00000180815",2
"15153","ENSG00000180817",185
"15154","ENSG00000180818",0
"15155","ENSG00000180822",72
"15156","ENSG00000180828",0
"15157","ENSG00000180834",13
"15158","ENSG00000180846",36
"15159","ENSG00000180855",36
"15160","ENSG00000180861",0
"15161","ENSG00000180867",20
"15162","ENSG00000180869",0
"15163","ENSG00000180871",28376
"15164","ENSG00000180872",0
"15165","ENSG00000180875",11
"15166","ENSG00000180878",13
"15167","ENSG00000180879",369
"15168","ENSG00000180881",6
"15169","ENSG00000180884",43
"15170","ENSG00000180891",120
"15171","ENSG00000180900",266
"15172","ENSG00000180901",643
"15173","ENSG00000180902",157
"15174","ENSG00000180909",0
"15175","ENSG00000180910",0
"15176","ENSG00000180913",1
"15177","ENSG00000180914",21
"15178","ENSG00000180917",231
"15179","ENSG00000180919",1
"15180","ENSG00000180921",44
"15181","ENSG00000180926",0
"15182","ENSG00000180929",0
"15183","ENSG00000180934",0
"15184","ENSG00000180938",7
"15185","ENSG00000180953",393
"15186","ENSG00000180957",109
"15187","ENSG00000180964",66
"15188","ENSG00000180974",0
"15189","ENSG00000180979",130
"15190","ENSG00000180987",0
"15191","ENSG00000180988",0
"15192","ENSG00000180992",32
"15193","ENSG00000180998",0
"15194","ENSG00000180999",0
"15195","ENSG00000181001",0
"15196","ENSG00000181004",14
"15197","ENSG00000181007",27
"15198","ENSG00000181009",0
"15199","ENSG00000181013",1
"15200","ENSG00000181016",226
"15201","ENSG00000181017",0
"15202","ENSG00000181019",16
"15203","ENSG00000181023",1
"15204","ENSG00000181026",113
"15205","ENSG00000181027",142
"15206","ENSG00000181029",6
"15207","ENSG00000181031",12
"15208","ENSG00000181035",91
"15209","ENSG00000181036",241
"15210","ENSG00000181038",69
"15211","ENSG00000181039",19
"15212","ENSG00000181045",199
"15213","ENSG00000181061",146
"15214","ENSG00000181072",2
"15215","ENSG00000181074",0
"15216","ENSG00000181085",0
"15217","ENSG00000181090",540
"15218","ENSG00000181092",0
"15219","ENSG00000181097",2
"15220","ENSG00000181101",0
"15221","ENSG00000181104",188
"15222","ENSG00000181109",0
"15223","ENSG00000181123",0
"15224","ENSG00000181126",677
"15225","ENSG00000181135",95
"15226","ENSG00000181143",7
"15227","ENSG00000181163",561
"15228","ENSG00000181171",0
"15229","ENSG00000181191",71
"15230","ENSG00000181192",687
"15231","ENSG00000181195",1
"15232","ENSG00000181201",0
"15233","ENSG00000181211",0
"15234","ENSG00000181214",0
"15235","ENSG00000181215",8
"15236","ENSG00000181218",35
"15237","ENSG00000181220",1061
"15238","ENSG00000181222",5586
"15239","ENSG00000181227",5
"15240","ENSG00000181234",0
"15241","ENSG00000181240",1
"15242","ENSG00000181260",0
"15243","ENSG00000181264",0
"15244","ENSG00000181273",0
"15245","ENSG00000181274",5071
"15246","ENSG00000181282",0
"15247","ENSG00000181284",60
"15248","ENSG00000181291",0
"15249","ENSG00000181296",0
"15250","ENSG00000181315",18
"15251","ENSG00000181322",9
"15252","ENSG00000181323",0
"15253","ENSG00000181325",0
"15254","ENSG00000181333",0
"15255","ENSG00000181350",32
"15256","ENSG00000181355",0
"15257","ENSG00000181358",0
"15258","ENSG00000181359",0
"15259","ENSG00000181371",0
"15260","ENSG00000181374",0
"15261","ENSG00000181378",0
"15262","ENSG00000181381",9122
"15263","ENSG00000181392",12
"15264","ENSG00000181395",0
"15265","ENSG00000181396",133
"15266","ENSG00000181404",103
"15267","ENSG00000181408",0
"15268","ENSG00000181409",1989
"15269","ENSG00000181418",1
"15270","ENSG00000181433",0
"15271","ENSG00000181444",1640
"15272","ENSG00000181449",0
"15273","ENSG00000181450",57
"15274","ENSG00000181458",6
"15275","ENSG00000181464",0
"15276","ENSG00000181467",732
"15277","ENSG00000181472",251
"15278","ENSG00000181481",445
"15279","ENSG00000181495",0
"15280","ENSG00000181499",0
"15281","ENSG00000181511",0
"15282","ENSG00000181513",65
"15283","ENSG00000181514",0
"15284","ENSG00000181518",0
"15285","ENSG00000181523",786
"15286","ENSG00000181524",5
"15287","ENSG00000181541",3
"15288","ENSG00000181544",5
"15289","ENSG00000181552",0
"15290","ENSG00000181555",1786
"15291","ENSG00000181562",0
"15292","ENSG00000181577",1
"15293","ENSG00000181585",4
"15294","ENSG00000181588",9
"15295","ENSG00000181609",0
"15296","ENSG00000181610",49
"15297","ENSG00000181616",5
"15298","ENSG00000181617",0
"15299","ENSG00000181619",14
"15300","ENSG00000181625",0
"15301","ENSG00000181626",0
"15302","ENSG00000181631",7177
"15303","ENSG00000181634",36
"15304","ENSG00000181638",29
"15305","ENSG00000181649",3
"15306","ENSG00000181652",28
"15307","ENSG00000181656",3
"15308","ENSG00000181666",115
"15309","ENSG00000181689",0
"15310","ENSG00000181690",43
"15311","ENSG00000181693",0
"15312","ENSG00000181698",0
"15313","ENSG00000181704",289
"15314","ENSG00000181705",0
"15315","ENSG00000181718",0
"15316","ENSG00000181722",25
"15317","ENSG00000181733",0
"15318","ENSG00000181741",4
"15319","ENSG00000181744",283
"15320","ENSG00000181751",58
"15321","ENSG00000181752",0
"15322","ENSG00000181754",66
"15323","ENSG00000181761",0
"15324","ENSG00000181767",0
"15325","ENSG00000181773",2
"15326","ENSG00000181778",101
"15327","ENSG00000181780",0
"15328","ENSG00000181781",0
"15329","ENSG00000181785",0
"15330","ENSG00000181786",0
"15331","ENSG00000181788",595
"15332","ENSG00000181789",1633
"15333","ENSG00000181790",8
"15334","ENSG00000181791",0
"15335","ENSG00000181798",1
