Symbol	B4B
A1BG	6.33040536798462
A1BG-AS1	6.17352784807902
A1CF	12.8377075918243
A2M	15.4596505293458
A2M-AS1	7.75016081051888
A4GALT	10.9754818803146
A4GNT	7.85431073802141
AAAS	11.0740942012686
AACS	10.4763164481267
AACSP1	6.62597240463681
AADAT	9.27566270534489
AAED1	7.85431073802141
AAGAB	10.8259803499647
AAK1	13.6095886621018
AAMDC	9.21286674233807
AAMP	11.9777663694091
AANAT	5.16093899901352
AAR2	10.6984763777629
AARD	4.49576463781129
AARS	12.9543891347485
AARS2	11.0392649519559
AASDH	10.1444135519704
AASDHPPT	9.88991521606891
AASS	12.6533916146433
AATBC	7.80979241157894
AATF	10.9712186065531
AATK	8.81159811589233
ABALON	8.35593988789209
ABAT	14.6748666585928
ABCA1	13.1612332953742
ABCA10	9.88111624104965
ABCA11P	8.59415998393761
ABCA12	6.6903145916818
ABCA13	5.3260542247147
ABCA2	12.733798777853
ABCA3	10.8768935608896
ABCA4	8.47525511706271
ABCA5	11.3374287194379
ABCA6	10.4713099304148
ABCA7	10.3905459784522
ABCA8	11.7027729391261
ABCA9	9.65510262136246
ABCB1	12.8119366548663
ABCB10	10.3567754396043
ABCB4	7.00777206167749
ABCB6	10.8521606391784
ABCB7	10.5494502131278
ABCB8	11.505870402355
ABCB9	8.78124487095129
ABCC1	11.4956528977727
ABCC10	11.2369865821185
ABCC11	4.91522635559676
ABCC2	13.3135728793804
ABCC3	11.4157960445654
ABCC4	12.2002112494004
ABCC5	12.0090763168318
ABCC6	13.7125754828427
ABCC6P1	10.1104500286387
ABCC6P2	8.76869634700182
ABCC8	6.7353418642388
ABCC9	10.771798441177
ABCD1	10.0739861116701
ABCD2	7.6466185984158
ABCD3	12.2972996219651
ABCD4	12.0455883152453
ABCE1	10.2448188039328
ABCF2	11.3630764481428
ABCF3	11.7476138134837
ABCG1	10.8853462218441
ABCG2	9.28284393346575
ABCG5	6.64544734115983
ABCG8	6.56625242973121
ABHD1	7.87223776440414
ABHD10	11.3429157412868
ABHD11	9.95613829436818
ABHD11-AS1	5.82980000478304
ABHD12	11.2985489689506
ABHD13	8.69994402973103
ABHD14A	10.1862560673152
ABHD14B	12.57259373857
ABHD15	11.0913405452702
ABHD16B	8.47525511706271
ABHD17A	10.3674866632081
ABHD17B	9.34290926672051
ABHD17C	9.14404223294784
ABHD18	10.3737284642095
ABHD2	13.2671152331405
ABHD3	9.23494849447146
ABHD4	11.028268715703
ABHD5	9.86340546032291
ABHD6	11.8002223827733
ABHD8	9.25113329975759
ABI1	11.2215186910568
ABI2	12.489067348114
ABI3	8.89273142771052
ABI3BP	11.3704227085797
ABL1	12.7019605555226
ABL2	11.8067739011536
ABLIM1	13.9129565148411
