Symbol	A29A
A1BG	6.11940453657689
A1BG-AS1	5.9297065192655
A1CF	12.1414844227227
A2M	14.6823768760375
A2M-AS1	7.7349921335894
A4GALT	11.4398882133648
A4GNT	7.33562859783044
AAAS	11.2131867235739
AACS	10.6778272474682
AACSP1	6.26527919558645
AADAT	8.97704019127044
AAED1	8.4867121014174
AAGAB	11.1111455604754
AAK1	13.2776012775508
AAMDC	9.57085153482011
AAMP	12.5764327564898
AANAT	4.80170836856759
AAR2	10.8856261532004
AARD	7.47536597114126
AARS	12.9366081462516
AARS2	10.820255055969
AASDH	9.86430292186182
AASDHPPT	10.079372109843
AASS	11.8758357314779
AATBC	7.21571512637113
AATF	11.2571859622109
AATK	8.04777077472961
ABALON	7.72675550908819
ABAT	14.429710309729
ABCA1	12.8123996491549
ABCA10	9.42682189167625
ABCA11P	8.30875084842248
ABCA12	5.30368638107329
ABCA13	6.23860965953051
ABCA2	11.8999826998846
ABCA3	10.3378947587768
ABCA4	8.9862860151626
ABCA5	10.684632882562
ABCA6	9.98888942118216
ABCA7	9.28213722677058
ABCA8	10.9690482525266
ABCA9	9.35276511361391
ABCB1	12.5535706617605
ABCB10	10.236915702386
ABCB4	7.0162948081278
ABCB6	10.8358732994897
ABCB7	10.596614337159
ABCB8	11.2637569734654
ABCB9	8.64131385964501
ABCC1	11.2230976256855
ABCC10	10.9611806255577
ABCC11	4.80170836856759
ABCC2	13.1208386481427
ABCC3	11.0675019821194
ABCC4	12.7457079593196
ABCC5	11.7518259440304
ABCC6	13.314676271667
ABCC6P1	10.1107537722441
ABCC6P2	9.20525126915319
ABCC8	5.9297065192655
ABCC9	10.4248049096819
ABCD1	9.76035496804139
ABCD2	6.82704766522735
ABCD3	12.2450441229571
ABCD4	12.0849892736471
ABCE1	9.74201348349951
ABCF2	11.283791043689
ABCF3	11.9264252238312
ABCG1	10.7243820207029
ABCG2	9.52568952991246
ABCG5	6.49416408359743
ABCG8	5.96786566312441
ABHD1	7.75401221227759
ABHD10	11.5839657031326
ABHD11	10.5364763245754
ABHD11-AS1	6.29073681254615
ABHD12	11.4413444091977
ABHD13	9.06436890549999
ABHD14A	10.4326468782027
ABHD14B	12.9694905456
ABHD15	11.3088266075254
ABHD16B	8.11357602529191
ABHD17A	11.0005974622901
ABHD17B	9.71999539574603
ABHD17C	9.34594448661119
ABHD18	10.1331721945533
ABHD2	12.8313773461071
ABHD3	9.2569849924677
ABHD4	11.1391287868115
ABHD5	10.2181699283231
ABHD6	12.166117236482
ABHD8	10.0329886049295
ABI1	11.1583892511975
ABI2	12.3744463579428
ABI3	9.10797168719328
ABI3BP	10.3153310196433
ABL1	12.6050588734174
ABL2	11.920481748195
ABLIM1	13.8647845188628
ABLIM2	8.91976267978901
ABLIM3	11.5791296726755
ABO	9.73701847361327
ABR	11.1353289641522
ABRA	6.60355723384322
ABRACL	9.3944448264105
ABT1	9.99914125505818
ABTB1	10.7986939192933
ABTB2	10.628674110422
ACAA1	14.5437897758316
