Symbol	A20A
A1BG	7.41900354412966
A1BG-AS1	6.22749968021662
A1CF	10.4874914014885
A2M	16.5823866294961
A2M-AS1	8.26536191591402
A4GALT	11.2970630233715
A4GNT	6.30901325477006
AAAS	10.9317052401215
AACS	10.518515895737
AACSP1	5.86623289700477
AADAT	7.80503797212184
AAED1	8.17218785844714
AAGAB	10.9840019367996
AAK1	13.5650990970385
AAMDC	9.12773161688476
AAMP	12.1050105489149
AANAT	4.73798690910642
AAR2	10.9812995315564
AARD	5.41844784369213
AARS	12.6666164914816
AARS2	10.9372700721274
AASDH	9.6291817547937
AASDHPPT	9.79084623172699
AASS	11.5551369742027
AATBC	7.49162906971354
AATF	10.9317052401215
AATK	7.61832766543912
ABALON	7.25783098131089
ABAT	12.7412429248225
ABCA1	13.6206000670213
ABCA10	10.2334323531795
ABCA11P	8.34959679491526
ABCA12	8.06162764800587
ABCA13	8.21001493313058
ABCA2	12.5064792919046
ABCA3	11.0581452964824
ABCA4	9.22468112804933
ABCA5	10.4612867982516
ABCA6	10.8857751916028
ABCA7	10.6050444062024
ABCA8	11.9953569383029
ABCA9	10.1593012295121
ABCB1	12.3590690914702
ABCB10	9.94855262643578
ABCB4	8.24257906054121
ABCB6	10.0422161911713
ABCB7	10.1520486488485
ABCB8	11.0479323172202
ABCB9	8.92752216275102
ABCC1	12.5096658209883
ABCC10	11.3131301551875
ABCC11	2.51433628258441
ABCC2	12.0825289421184
ABCC3	11.9294997086919
ABCC4	12.8229720071179
ABCC5	12.4419413452943
ABCC6	12.2360985802723
ABCC6P1	8.77649784037805
ABCC6P2	7.6269710504092
ABCC8	5.2574906964595
ABCC9	11.7063572366384
ABCD1	10.1403607935781
ABCD2	7.2693790162094
ABCD3	11.4551040423018
ABCD4	11.9981811401522
ABCE1	9.86243513570785
ABCF2	11.2415608713384
ABCF3	11.5248470673346
ABCG1	11.3972280052792
ABCG2	8.70920338641819
ABCG5	6.19679948419291
ABCG8	3.81644716655778
ABHD1	7.29730719481992
ABHD10	10.6776363291509
ABHD11	11.0122488561838
ABHD11-AS1	6.30901325477006
ABHD12	11.5592435858582
ABHD13	9.21259329176644
ABHD14A	9.22164817618225
ABHD14B	12.0730812237282
ABHD15	10.6369537174332
ABHD16B	8.40971937107832
ABHD17A	11.0669272982866
ABHD17B	9.37062964182896
ABHD17C	9.5875238293235
ABHD18	9.85542632584387
ABHD2	13.4030996787592
ABHD3	9.31048461711129
ABHD4	11.0497313910838
ABHD5	9.86243513570785
ABHD6	10.9105985782324
ABHD8	9.73180075254153
ABI1	11.438745940073
ABI2	12.4189578103369
ABI3	9.65272377866019
ABI3BP	10.9134386265795
ABL1	12.7857805366773
ABL2	12.1482595242023
ABLIM1	14.246784427597
ABLIM2	9.69275415221025
ABLIM3	11.4573990304411
ABO	9.63102173624787
ABR	12.4714650739345
ABRA	6.58030201499836
ABRACL	9.16731532543768
ABT1	9.88085633649849
ABTB1	10.7767125062722
ABTB2	10.6226583992031
ACAA1	13.0024309810542
ACAA2	13.4671194020374
ACACA	12.303166135528
ACACB	13.0341269440779
ACAD10	12.153195081006
ACAD8	11.0059844384056
ACAD9	11.435485112236
ACADL	9.86540240897099
ACADM	11.4374820167907
ACADS	11.3847537615623
ACADSB	12.5720727526825
ACADVL	14.3585281765349
ACAN	9.03683916324991
ACAP1	10.3701173858429
ACAP2	11.2902780692389
ACAP3	11.3653201764335
ACAT1	12.9105232223129
ACAT2	9.20589514491226
ACBD3	10.8063582213338
ACBD4	10.5733987677847
ACBD5	11.1130073952914
ACBD6	10.2070328406514
ACCS	11.0743895103127
ACD	9.37062964182896
ACE	10.0698640856662
ACE2	12.0892175419482
ACER2	8.54214958043771
ACER3	10.5086924831997
ACHE	8.06815538795638
ACIN1	13.143017809706
ACKR1	10.3502015626287
ACKR2	7.84620588036047
ACKR3	8.65362611342504
ACKR4	7.22120012479175
ACLY	13.4617699953999
ACMSD	11.1310369850247
ACO1	12.7472395731771
ACO2	13.3697418063115
ACOT1	9.29864440904317
ACOT11	11.3310705039313
ACOT12	6.58030201499836
ACOT13	10.7589037979305
ACOT2	10.9642704286054
ACOT4	8.56252656635781
ACOT6	5.6709467952985
ACOT7	11.6841933170628
ACOT8	9.83945371226745
ACOT9	10.6491069658217
ACOX1	13.0088927790068
ACOX2	11.4887528370466
ACOX3	10.4924849849354
ACOXL	5.37696929438218
ACP1	11.0775466678489
ACP2	11.4139750416477
ACP5	12.7449644069926
ACP6	10.5656820716518
ACPP	10.6413639534708
ACPT	5.41844784369213
ACRBP	7.50428491740442
ACSBG1	6.03254746003762
ACSBG2	6.74741760646832
ACSF2	13.1297439027821
ACSF3	10.8097944507738
ACSL1	13.6535311519016
ACSL3	10.8593407847681
ACSL4	12.6697619257573
ACSL5	10.0260967951087
ACSL6	8.22819941547293
ACSM1	8.27852328608252
ACSM2A	14.4888570256576
ACSM2B	14.1725201554654
ACSM3	10.8473414012104
ACSM5	9.95810313574685
ACSM6	7.30439052291897
ACSS1	12.2096522283523
ACSS2	12.2744465635279
ACSS3	11.5592435858582
ACTA1	0.397763887231907
ACTA2	12.008086111429
ACTA2-AS1	7.12193960986102
ACTB	16.987021318873
ACTC1	4.48224905685246
ACTG1	16.2630471207796
ACTG1P20	7.88978848409927
ACTG1P4	6.9828492072385
ACTG2	4.11505756333308
ACTL10	7.7975416141618
ACTL6A	9.76691717634672
ACTN1	12.8079180492369
ACTN2	4.31827666510823
ACTN3	4.73798690910642
ACTN4	14.6602086205748
ACTR10	10.7370546792227
ACTR1A	12.367026172928
ACTR1B	12.0261590583266
ACTR2	12.7882223000026
ACTR3	12.3568701509874
ACTR3B	9.03375131964573
ACTR3C	9.44565127985937
ACTR5	9.2816674544296
ACTR6	8.14008266874583
ACTR8	11.2439921995342
ACTRT3	7.31585367446754
ACVR1	11.446021988282
ACVR1B	12.6239376895934
ACVR1C	5.86623289700477
ACVR2A	10.4612867982516
ACVR2B	11.1012893722009
ACVR2B-AS1	7.36494358052321
ACVRL1	11.6090135614505
ACY1	6.3708728622916
ACY3	10.3777300230515
ACYP1	7.92619174887465
ACYP2	9.23555961469677
ADA	8.4935875938234
ADAL	8.58946590424671
ADAM10	12.361370464144
ADAM11	4.60935761016635
ADAM12	10.7437808279299
ADAM15	11.8471781032101
ADAM17	10.8220498715914
ADAM19	10.9216329980252
ADAM1A	9.17517541564692
ADAM20	6.89417024438398
ADAM20P1	5.89620521461774
ADAM21	4.73798690910642
ADAM22	10.603661771371
ADAM23	7.31585367446754
ADAM28	10.3538506014837
ADAM32	5.96259094153688
ADAM33	8.27852328608252
ADAM8	10.0362905481727
ADAM9	12.4652111519989
ADAMDEC1	5.37696929438218
ADAMTS1	13.051151516881
ADAMTS10	10.6901108976482
ADAMTS12	10.0422161911713
ADAMTS13	8.91135279200756
ADAMTS14	6.9828492072385
ADAMTS15	10.9812995315564
ADAMTS16	11.7227390013916
ADAMTS17	7.85461278942157
ADAMTS18	6.70603176205922
ADAMTS19	7.06982916980192
ADAMTS2	10.5816657117944
ADAMTS3	8.25886866962005
ADAMTS4	8.12340908030226
ADAMTS5	11.6769157598688
ADAMTS6	7.70644138168353
ADAMTS7	8.90048738768503
ADAMTS8	7.23219514482749
ADAMTS9	13.0940163951982
ADAMTS9-AS1	11.9862969884786
ADAMTS9-AS2	10.3727662734015
ADAMTSL1	10.2507459911487
ADAMTSL2	11.5206831473242
ADAMTSL3	11.6778632529609
ADAMTSL4	10.3075527027296
ADAMTSL4-AS1	7.87145680224023
ADAMTSL5	7.42699237882408
ADAP1	10.1574542354731
ADAP2	11.0327172206996
ADAR	14.429710309729
ADARB1	11.25973677497
ADARB2	6.52583637003397
ADAT1	11.0824772557077
ADAT2	8.47605760180153
ADAT3	8.15847777361443
ADCK1	9.17517541564692
ADCK2	10.2238445368672
ADCK5	8.65362611342504
ADCY1	10.2885934314912
ADCY10	5.86623289700477
ADCY10P1	8.67469863312854
ADCY2	6.89417024438398
ADCY3	10.6901108976482
ADCY4	11.1173357365012
ADCY5	10.8334178690587
ADCY6	12.675573886005
ADCY7	11.8695123393088
ADCY9	12.3420242754992
ADCYAP1	5.96259094153688
ADCYAP1R1	3.81644716655778
ADD1	13.8225296538807
ADD2	5.6709467952985
ADD3	12.9939483398375
ADGRA1	6.74741760646832
ADGRA2	11.903263676196
ADGRA3	11.1733661220746
ADGRB1	6.85856189499266
ADGRB2	9.76087845658411
ADGRB3	7.28569055869934
ADGRD1	7.94042595330323
ADGRE1	7.69831199696643
ADGRE2	9.42905155188207
ADGRE3	6.6239135762018
ADGRE4P	7.51573592189092
ADGRE5	11.7071583615061
ADGRF1	11.2037254188168
ADGRF3	8.12340908030226
ADGRF5	13.2516309510493
ADGRG1	15.0080339814357
ADGRG2	8.24257906054121
ADGRG3	6.44326794108498
ADGRG4	4.31827666510823
ADGRG5	10.6953832285429
ADGRG6	11.3201654203204
ADGRL1	11.7461458812529
ADGRL2	12.426738855268
ADGRL3	8.30961401716136
ADGRL4	8.45986013993409
ADGRV1	9.82725764736555
ADH1B	12.5230908507004
ADH1C	10.6747986764952
ADH5	12.5544266936203
ADH6	10.1898195898202
ADHFE1	9.93217052863225
ADI1	12.9349637331444
ADIPOQ	0.539065337881431
ADIPOR1	12.2441323993101
ADIPOR2	11.7185372254521
ADIRF	11.3393271529422
ADK	9.92948755557563
ADM	9.89797859359805
ADM2	10.9151505659387
ADM5	6.84112013017821
ADNP	12.7660472879553
ADNP-AS1	7.02230403494389
ADNP2	11.1363569705547
ADO	10.039357048766
ADORA1	9.90696032143894
ADORA2A	4.86185325496606
ADORA2A-AS1	8.72786223965421
ADORA2B	7.23219514482749
ADORA3	5.79317013053802
ADPGK	11.1389026980032
ADPRH	9.23555961469677
ADPRHL1	6.85856189499266
ADPRHL2	10.2202727117535
ADPRM	8.40971937107832
ADRA1A	5.6709467952985
ADRA1B	8.4642213949418
ADRA2A	10.603661771371
ADRA2B	7.717508915849
ADRA2C	9.27250458795038
ADRB1	6.99932913357515
ADRB2	8.72274686146177
ADRM1	11.523604838759
ADSL	10.9292827124843
ADSS	10.4151394831149
ADSSL1	9.17517541564692
ADTRP	7.55653656838619
AEBP1	13.9930119656441
AEBP2	10.8822878944017
AEN	9.92948755557563
AES	13.7105064693075
AFAP1	11.4319553405698
AFAP1-AS1	7.4654227929863
AFAP1L1	10.5720699932087
AFAP1L2	11.7863321705163
AFDN	13.5718401494957
AFDN-AS1	7.0824703753648
AFF1	14.424684850096
AFF2	8.34455037095135
AFF3	11.2662071954981
AFF4	13.5802628840996
AFG3L1P	10.3075527027296
AFG3L2	11.9744821543271
AFM	10.2042312845396
AFMID	11.6289725732936
AFTPH	11.6746800487594
AGA	9.40764271143503
AGAP1	12.6138968638833
AGAP1-IT1	8.42924977773133
AGAP11	8.47012186395263
AGAP12P	9.01414987974162
AGAP2	8.60027594516739
AGAP3	11.1745931631247
AGAP4	8.32211647907844
AGAP5	9.00861130621224
AGAP6	9.49285160870851
AGBL2	7.1803674826994
AGBL3	7.76027844489371
AGBL4	8.2830853183662
AGBL5	11.6225987125757
AGFG1	11.7662077644168
AGFG2	10.5866821294559
AGGF1	10.7817086787208
AGK	10.4072989977324
AGL	11.4076269696713
AGMAT	13.4686159249329
AGMO	7.86206591308955
AGO1	12.4512827600212
AGO2	12.8337883685476
AGO3	11.0079744009805
AGO4	11.5472659828426
AGPAT1	8.71362005185293
AGPAT2	11.47978597422
AGPAT3	13.8201641597746
AGPAT4	10.5069965007003
AGPAT4-IT1	7.54607341196108
AGPAT5	9.97207638420516
AGPS	11.3793439124189
AGR2	8.39710537361255
AGRN	14.493952327907
AGRP	6.3708728622916
AGT	10.7240490104776
AGTPBP1	10.5798892569072
AGTR1	8.50539203240115
AGTR2	2.77786221223763
AGTRAP	11.5997119587684
AGXT	6.28829170140396
AGXT2	13.1354181135362
AHCTF1	11.7156314420196
AHCY	12.5729844516041
AHCYL1	12.9576961651907
AHCYL2	11.8429313307678
AHDC1	11.7290301664631
AHI1	10.6934129141196
AHNAK	17.8971028975121
AHNAK2	11.6277775310076
AHR	12.1072826704761
AHRR	6.34692995236865
AHSA1	11.3030401041385
AHSA2	12.153195081006
AHSG	5.11054137898474
AHSP	1.91156096460293
AIDA	10.0643438389021
AIF1L	14.7851318194333
AIFM1	12.9535857657785
AIFM2	9.85759139030489
AIFM3	7.60233685942472
AIG1	11.7699563055177
AIM1	12.5530425859996
AIM1L	5.11054137898474
AIM2	5.82734287609197
AIMP1	9.75794990890077
AIMP2	8.82337579769591
AIP	11.1754806391248
AIRE	3.81644716655778
AIRN	6.96829228973186
AJAP1	10.8364577221513
AJUBA	11.8412951728774
AK1	9.8867738842852
AK2	12.917548999821
AK3	11.5166762402045
AK4	13.1005691653574
AK5	7.03397993340306
AK6	6.76885282977943
AK7	8.30961401716136
AK8	8.24257906054121
AK9	9.35823695042498
AKAP1	11.6171362433228
AKAP10	11.0855454069894
AKAP11	12.7050839008657
AKAP12	13.7427748645614
AKAP13	14.3733843050963
AKAP3	7.51573592189092
AKAP5	8.97041898401478
AKAP6	10.3199693156198
AKAP7	8.37842880801351
AKAP8	11.1409898521464
AKAP8L	11.9111830044528
AKAP9	12.3300692279658
AKIP1	9.42576984214071
AKIRIN1	11.7167669790538
AKIRIN2	9.98006654498683
AKNA	12.4062919081608
AKR1A1	13.3033274635368
AKR1B1	11.9718607030076
AKR1B10	6.46522026858047
AKR1C1	10.1898195898202
AKR1C2	9.75146419165167
AKR1C3	12.2073354691241
AKR1E2	8.75985137239738
AKR7A2	12.3249869958617
AKR7A3	10.9435787862005
AKR7L	7.94649478643291
AKT1	12.7180947806613
AKT1S1	10.7199290279931
AKT2	12.6320685208775
AKT3	12.2499590722385
AKTIP	10.4262764061405
ALAD	12.8638797078308
ALAS1	10.9964263329821
ALAS2	4.9852977067382
ALB	10.1142809169885
ALCAM	10.799213091301
ALDH16A1	10.9787278381184
ALDH18A1	11.5603515665638
ALDH1A1	13.7427748645614
ALDH1A2	10.9010184049102
ALDH1A3	8.98871044043196
ALDH1B1	12.4680538205333
ALDH1L1	12.6315356106781
ALDH1L1-AS1	3.92273628066783
ALDH1L1-AS2	7.10775668721251
ALDH1L2	8.70465898848863
ALDH2	13.6105379759421
ALDH3A1	5.11054137898474
ALDH3A2	12.7812494268375
ALDH3B1	11.1400413579379
ALDH4A1	14.3027260719795
ALDH5A1	11.4169479197545
ALDH6A1	13.4617699953999
ALDH7A1	12.484652266328
ALDH8A1	11.7584094714813
ALDH9A1	12.3639746336706
ALDOA	14.9075769272784
ALDOB	17.2819687467609
ALDOC	8.67922253293335
ALG1	10.0520182799458
ALG10	7.67541651572005
ALG10B	8.81378083638442
ALG11	8.32711720789791
ALG12	10.8364577221513
ALG13	11.2070146441324
ALG14	8.61292749683484
ALG1L9P	7.05721634360153
ALG2	10.8079906172225
ALG3	9.83945371226745
ALG5	9.52332411302873
ALG6	7.74487802640131
ALG8	9.45156600151919
ALG9	10.3421250880607
ALK	6.9828492072385
ALKBH1	8.93539336684186
ALKBH2	8.13067315876711
ALKBH3	9.39871870167921
ALKBH3-AS1	7.20500362440573
ALKBH4	9.41896528905428
ALKBH5	12.8114736605776
ALKBH6	8.80519252241005
ALKBH7	11.0079744009805
ALKBH8	8.71811824733699
ALLC	7.28569055869934
ALMS1	13.0099876135953
ALMS1P1	7.61072914748233
ALOX12	9.07623839258849
ALOX12-AS1	5.89620521461774
ALOX12B	5.6709467952985
ALOX12P2	9.40544553377794
ALOX15	7.29730719481992
ALOX5	10.5166615976901
