Symbol	A33A
A1BG	6.70265618968415
A1BG-AS1	5.51096808514353
A1CF	12.1028311679821
A2M	15.242799982849
A2M-AS1	7.38827495423092
A4GALT	11.5043780353298
A4GNT	5.83435065226266
AAAS	11.0786437630455
AACS	10.5290968239554
AACSP1	6.12328393049486
AADAT	8.55299606235625
AAED1	8.90130750567567
AAGAB	11.0824772557077
AAK1	13.4494094590683
AAMDC	9.87114185245347
AAMP	12.5541756204314
AANAT	4.2405859786085
AAR2	10.6975924532401
AARD	5.15802752570107
AARS	12.4486411671601
AARS2	10.5715722975455
AASDH	9.72710752019905
AASDHPPT	9.6856085938469
AASS	12.37952388591
AATBC	7.04317805831574
AATF	11.0539656734556
AATK	5.41151347697694
ABALON	7.94590528921913
ABAT	13.9629617990886
ABCA1	13.6493308363374
ABCA10	10.3169486922022
ABCA11P	8.58435171284374
ABCA12	8.14500207664703
ABCA13	6.77137462133763
ABCA2	11.5291087149634
ABCA3	10.2220460971644
ABCA4	7.06840941078866
ABCA5	10.2760530009731
ABCA6	11.3086824421108
ABCA7	9.56472518978053
ABCA8	12.0107230585865
ABCA9	10.5846034706507
ABCB1	12.0399145085628
ABCB10	9.82716600694188
ABCB4	6.7918620239812
ABCB6	10.5383427049247
ABCB7	10.0174482214482
ABCB8	10.9286180295317
ABCB9	8.2770862536177
ABCC1	11.7690298247787
ABCC10	10.764227242864
ABCC11	5.72835763750539
ABCC2	12.7697244846643
ABCC3	10.7560076698986
ABCC4	12.2943488610443
ABCC5	11.9529943246353
ABCC6	12.6748148667363
ABCC6P1	9.78890490096646
ABCC6P2	9.51507186194155
ABCC8	6.50673229401232
ABCC9	11.4421217611946
ABCD1	9.32187491679679
ABCD2	7.5921820863198
ABCD3	11.5773870091339
ABCD4	11.8892404237971
ABCE1	9.5912909122863
ABCF2	11.1925340326973
ABCF3	11.4433366406174
ABCG1	11.4871495194359
ABCG2	8.76602155523785
ABCG5	6.73227952744483
ABCG8	3.80996349472073
ABHD1	7.09816013078209
ABHD10	11.0448601130851
ABHD11	10.5939066420869
ABHD11-AS1	5.22036638421423
ABHD12	11.634837816652
ABHD13	9.42258808189581
ABHD14A	9.5733141493789
ABHD14B	12.5457257607603
ABHD15	11.310420640391
ABHD16B	8.46273211104523
ABHD17A	11.1071741987588
ABHD17B	9.38439385854951
ABHD17C	8.94307050063124
ABHD18	10.0174482214482
ABHD2	13.2131461196984
ABHD3	9.91932505528216
ABHD4	10.71898898181
ABHD5	10.2994526793792
ABHD6	11.1559241529897
ABHD8	9.6856085938469
ABI1	11.0094283649484
ABI2	12.6740733403011
ABI3	9.12495416127591
ABI3BP	10.2358511679144
ABL1	12.3064494601405
ABL2	12.2229517206171
ABLIM1	13.8759855173408
ABLIM2	9.57594378868186
ABLIM3	12.0922660408756
ABO	8.82360653742212
ABR	12.2018045286579
ABRA	5.94965895760754
ABRACL	10.2279236709841
ABT1	10.1085846566393
ABTB1	10.6153232806593
ABTB2	10.1379199441379
ACAA1	14.0272131525069
ACAA2	13.5898746345109
