Symbol	N2A
ABHD16B	8.80519252241005
ABHD17A	10.7690714698932
ABHD17B	9.71775760609654
ABHD17C	9.37461243731631
ABHD18	10.2468867992448
ABHD2	13.2625759816086
ABHD3	9.18251399950715
ABHD4	10.8557521390537
ABHD5	9.76239195599654
ABHD6	11.7589904017467
ABHD8	9.45344402266092
ABI1	11.1781342266128
ABI2	12.3573267010987
ABI3	9.32135963245383
ABI3BP	11.1654193789485
ABL1	12.5272710507906
ABL2	11.5154518936814
ABLIM1	14.0130420800723
ABLIM2	9.81480527302769
ABLIM3	11.1752336718828
ABO	11.1093811557442
ABR	12.9603637722921
ABRA	5.37230789713478
ABRACL	8.79277113099663
ABT1	9.01296309178966
ABTB1	10.9020620493296
ABTB2	11.4418568800748
ACAA1	13.9954467560151
ACAA2	13.7767741333317
ACACA	11.7379503043959
ACACB	13.6617646922139
ACAD10	12.5230908507004
ACAD8	11.5013930274012
ACAD9	11.436976044515
ACADL	10.6711720716702
ACADM	13.0314416478504
ACADS	11.6086018953162
ACADSB	13.9079471183361
ACADVL	14.3733843050963
ACAN	8.59995608736043
ACAP1	9.88155537291303
ACAP2	11.1695562826873
ACAP3	11.4540395438936
ACAT1	13.9654598989859
ACAT2	8.88019394652935
ACBD3	10.8274474483848
ACBD4	11.4773770549086
ACBD5	11.8299576519908
ACBD6	10.1151577578344
ACCS	10.8750794622711
ACD	9.39575492420018
ACE	12.338173855841
ACE2	13.1349860419844
ACER2	8.38048796049015
ACER3	10.2750304704881
ACHE	6.46984186769513
ACIN1	12.917548999821
ACKR1	6.66123404101661
ACKR2	7.68267396854711
ACKR3	8.67603169704018
ACKR4	8.43992074242603
ACLY	13.6944177992285
ACMSD	12.0432309545373
ACO1	14.0316624167977
ACO2	14.0073544495747
ACOT1	8.9863717368419
ACOT11	11.7896394592047
ACOT12	8.88405199400933
ACOT13	11.3707084511822
ACOT2	11.2369865821185
ACOT4	9.00362447094659
ACOT6	7.3885341533962
ACOT7	11.9247059664101
ACOT8	9.65380195122012
ACOT9	10.4743860888112
ACOX1	13.94813453752
ACOX2	12.675573886005
ACOX3	10.8836981970286
ACOXL	6.18929094458848
ACP1	11.0826495769331
ACP2	11.3154414691334
ACP5	12.5505194695867
ACP6	10.8937112274371
ACPP	11.614404272451
ACPT	5.78809918768855
ACRBP	6.98810283404947
ACSBG1	5.78809918768855
ACSBG2	7.69112439571551
ACSF2	14.4643402976887
ACSF3	11.2866631904
ACSL1	13.9575662778895
ACSL3	11.3869987189263
ACSL4	12.3751842541449
ACSL5	9.6149087547397
ACSL6	9.6149087547397
ACSM1	6.96085334205983
ACSM2A	15.1677234290108
ACSM2B	15.0170102008244
ACSM3	12.3108339144318
ACSM5	11.3307592742738
ACSM6	7.01888115059728
ACSS1	12.4165297477356
ACSS2	13.0846066389601
ACSS3	12.0442628045168
ACTA1	2.45159082304209
ACTA2	11.435485112236
ACTA2-AS1	7.25928719599247
ACTB	16.0753885254894
ACTC1	4.6582443131138
ACTG1	14.8840865989387
ACTG1P20	7.85772049138245
ACTG1P4	7.89612373459977
ACTG2	1.99808426290972
ACTL10	8.08986541516982
ACTL6A	9.34129019359816
ACTN1	11.4913832630115
ACTN2	6.0255266365478
ACTN3	3.96923623329087
ACTN4	15.0353744155022
ACTR10	10.3648574778407
ACTR1A	11.8444789205961
ACTR1B	11.6931171937228
ACTR2	12.5530425859996
ACTR3	11.813201513493
ACTR3B	9.02598816551412
ACTR3C	9.57113738958764
ACTR5	9.08834623636757
ACTR6	8.96621264557078
ACTR8	10.9338810386923
ACTRT3	6.26358661178503
ACVR1	11.7812588763161
ACVR1B	12.8622968938166
ACVR1C	7.157809983779
ACVR2A	10.4294373289438
ACVR2B	11.1515365099884
ACVR2B-AS1	8.77738291250954
ACVRL1	11.0150328548241
ACY1	7.32614415531042
ACY3	11.763526915988
ACYP1	8.49546425022459
ACYP2	9.40720738335463
ADA	7.71903140815971
ADAL	9.95678257046574
ADAM10	12.0102652361204
ADAM11	6.66123404101661
ADAM12	9.05120818778139
ADAM15	11.238159483536
ADAM17	10.7121368374257
ADAM19	8.71867008396653
ADAM1A	8.93035874761179
ADAM20	6.96085334205983
ADAM20P1	6.13509341012752
ADAM21	5.74772479202116
ADAM22	10.4816893830834
ADAM23	7.28276860996315
ADAM28	9.99399210705456
ADAM32	5.78809918768855
ADAM33	7.08938425790424
ADAM8	10.0115191138956
ADAM9	12.0704028109696
ADAMDEC1	1.40627747690036
ADAMTS1	12.0514247398078
ADAMTS10	10.2260651258069
ADAMTS12	8.33869060575793
ADAMTS13	9.67969211382193
ADAMTS14	5.58404218378101
ADAMTS15	10.7929178893808
ADAMTS16	10.7720984966137
ADAMTS17	9.81480527302769
ADAMTS18	7.07693521531534
ADAMTS19	8.70821678532949
ADAMTS2	9.32426955540305
ADAMTS3	6.74773443584033
ADAMTS4	8.5874975362982
ADAMTS5	10.3826380591478
ADAMTS6	8.69121196870397
ADAMTS7	9.08834623636757
ADAMTS8	7.8498712656886
ADAMTS9	12.5839909819522
ADAMTS9-AS1	12.1877982576852
ADAMTS9-AS2	11.1806251642355
ADAMTSL1	10.8292559822216
ADAMTSL2	11.3489670061266
ADAMTSL3	10.8668721516706
ADAMTSL4	9.77295922792617
ADAMTSL4-AS1	7.1041682525248
ADAMTSL5	7.07693521531534
ADAP1	10.8041125919432
ADAP2	10.0437178494529
ADAR	14.0921816273871
ADARB1	10.9221544809286
ADARB2	7.157809983779
ADAT1	10.9274083379409
ADAT2	8.48202839272882
ADAT3	8.51169207065186
ADCK1	9.50429862237815
ADCK2	9.67969211382193
ADCK5	9.00008632966275
ADCY1	10.3185009456962
ADCY10	6.68675906496623
ADCY10P1	9.21212853105457
ADCY2	6.23796036061695
ADCY3	10.4929135885251
ADCY4	11.3737676492045
ADCY5	10.8340351645063
ADCY6	12.5178763650687
ADCY7	10.1577349227159
ADCY9	12.7977884397298
ADCYAP1	6.33874894944145
ADCYAP1R1	2.45159082304209
ADD1	13.9731685494791
ADD2	3.26121459541006
ADD3	13.5546501062492
ADGRA1	6.97477159916245
ADGRA2	11.4132863961396
ADGRA3	11.0826495769331
ADGRB1	6.53062032964776
ADGRB2	8.55662789244989
ADGRB3	7.3885341533962
ADGRD1	7.79047519134309
ADGRE1	4.08712480459365
ADGRE2	7.63352079257904
ADGRE3	4.31827666510823
ADGRE4P	5.22619563329444
ADGRE5	10.7605746205349
ADGRF1	10.7560076698986
ADGRF3	7.80524707354758
ADGRF5	14.2817492642463
ADGRG1	14.7699118000012
ADGRG2	7.95568444636023
ADGRG3	5.61918482693611
ADGRG4	0.788927876102199
ADGRG5	11.1322568433457
ADGRG6	11.3947792703499
ADGRL1	11.2802994656635
ADGRL2	12.2749807771328
ADGRL3	8.3989079496138
ADGRL4	9.29004863974186
ADGRV1	10.3727662734015
ADH1B	11.3827487830328
ADH1C	9.27578687877869
ADH5	12.7329261762304
ADH6	11.6620690185005
ADHFE1	11.0002386887729
ADI1	13.293487097026
ADIPOQ	0.404162917040216
ADIPOR1	11.9779934209638
ADIPOR2	11.5539092570056
ADIRF	12.2653577391866
ADK	10.1054555659686
ADM	10.4806510655272
ADM2	11.4563852636304
ADM5	6.84173020641574
ADNP	12.5338541035715
ADNP-AS1	7.3885341533962
ADNP2	11.0337898800651
ADO	10.0761186345774
ADORA1	9.60789558536115
ADORA2A	6.90642967561785
ADORA2A-AS1	10.3760356969427
ADORA2B	7.1041682525248
ADORA3	5.09899293054208
ADPGK	10.7978046763275
ADPRH	8.79763102423308
ADPRHL1	6.86211069776186
ADPRHL2	9.64465199451591
ADPRM	7.69112439571551
ADRA1A	8.31430513541055
ADRA1B	8.89940606328774
ADRA2A	7.58532291211721
ADRA2B	8.78672937520187
ADRA2C	9.47017767325415
ADRB1	7.86557886703465
ADRB2	7.24801577182604
ADRM1	11.2633222123544
ADSL	10.5414692757873
ADSS	10.6117028485493
ADSSL1	10.8587174682734
ADTRP	7.9777630600726
AEBP1	12.8432241538824
AEBP2	11.0177947132885
AEN	9.10199968174714
AES	12.9949209555733
AFAP1	10.6513839293869
AFAP1-AS1	7.14633448229246
AFAP1L1	10.4420614127177
AFAP1L2	11.6222642132215
AFDN	13.6760619301875
AFDN-AS1	7.9777630600726
AFF1	14.4060643478127
AFF2	6.60408186141397
AFF3	9.59643493315718
AFF4	13.4376354837259
AFG3L1P	10.2992030275628
AFG3L2	12.0382207578524
AFM	12.8801756040853
AFMID	13.0865631149784
AFTPH	12.2179802237525
AGA	9.72640298055761
AGAP1	12.7242721764048
AGAP1-IT1	8.88019394652935
AGAP11	9.33889861534035
AGAP12P	9.68648715215133
AGAP2	7.42386480128001
AGAP3	11.2841476007678
AGAP4	8.81088858108178
AGAP5	9.02376422303352
AGAP6	9.71465523346081
AGBL2	7.89612373459977
AGBL3	8.48727212783225
AGBL4	8.85473872780103
AGBL5	11.3791904739031
AGFG1	11.7648604714959
AGFG2	10.6400986584437
AGGF1	10.8895017739311
AGK	10.4600471190578
AGL	11.8928295593804
AGMAT	14.7023209948368
AGMO	9.15677564603517
AGO1	12.1517931288054
AGO2	12.3034111207095
AGO3	10.8652379617559
AGO4	11.0540828929199
AGPAT1	8.75683413280506
AGPAT2	11.0650296515841
AGPAT3	14.4109500012744
AGPAT4	10.3397133439858
AGPAT4-IT1	7.87293913001589
AGPAT5	10.6028556167892
AGPS	11.3257256673066
AGR2	8.59276297181165
AGRN	14.5042110510421
AGRP	6.26358661178503
AGT	12.1773596576407
AGTPBP1	10.4398860708665
AGTR1	9.90760022680533
AGTR2	1.99808426290972
AGTRAP	11.2827790800532
AGXT	10.2885934314912
AGXT2	14.4888570256576
AHCTF1	12.1165612157492
AHCY	13.6226475590803
AHCYL1	13.404579611778
AHCYL2	12.305303081665
AHDC1	12.124072700085
AHI1	10.7198113720738
AHNAK	16.987021318873
AHNAK2	9.22651446045298
AHR	11.4072207019371
AHRR	6.91925794552012
AHSA1	11.1197833689041
AHSA2	12.1434344185726
AHSG	7.45968304024085
AHSP	0.404162917040216
AIDA	10.1631455504011
AIF1L	14.3264514541986
AIFM1	13.138424876766
AIFM2	9.44645966736222
AIFM3	7.99601719371415
AIG1	12.1068686230675
AIM1	12.7124716617551
AIM1L	4.08712480459365
AIM2	3.69639787598193
AIMP1	10.0628109940548
AIMP2	8.74949681785726
AIP	10.7121368374257
AIRE	4.85774266714213
AIRN	7.69112439571551
AJAP1	10.698018270815
AJUBA	11.7694030338197
AK1	9.55179627963591
AK2	13.3966169178988
AK3	11.9264252238312
AK4	14.6398609940179
AK5	7.28276860996315
AK6	7.75295173462417
AK7	7.95568444636023
AK8	8.12850831419757
AK9	10.0682776962193
AKAP1	12.2677976172986
AKAP10	11.2220194267933
AKAP11	12.7820302803149
AKAP12	12.7005790805766
AKAP13	13.8807486566217
AKAP3	7.64575635487831
AKAP5	7.99601719371415
AKAP6	10.8937112274371
AKAP7	8.48727212783225
AKAP8	11.3552087530531
AKAP8L	11.9895017227954
AKAP9	13.2062774911564
AKIP1	8.5874975362982
AKIRIN1	11.3165035748896
AKIRIN2	10.1527074640086
AKNA	11.056646566245
AKR1A1	13.430997621426
AKR1B1	10.8021671104429
AKR1B10	6.28829170140396
AKR1C1	9.84281898968969
AKR1C2	7.53531521328847
AKR1C3	12.0922660408756
AKR1E2	8.24131776153947
AKR7A2	12.7396710249368
AKR7A3	12.5123137960084
AKR7L	9.46086102917493
AKT1	12.2888088108847
AKT1S1	10.7040075030059
AKT2	12.8009293290429
AKT3	12.0169982111382
AKTIP	10.3760356969427
ALAD	13.4686159249329
ALAS1	10.7560076698986
ALAS2	5.22619563329444
ALB	13.4391017859039
ALCAM	11.5859153089888
ALDH16A1	10.9516736023728
ALDH18A1	10.9924020054874
ALDH1A1	13.429049336665
ALDH1A2	10.750819981452
ALDH1A3	7.28276860996315
ALDH1B1	13.5042607592502
ALDH1L1	14.1060468034463
ALDH1L1-AS1	6.68675906496623
ALDH1L1-AS2	8.22868704620149
ALDH1L2	7.63352079257904
ALDH2	14.4357697836247
ALDH3A1	5.22619563329444
ALDH3A2	13.8885506405541
ALDH3B1	11.7185372254521
ALDH4A1	15.3911831645766
ALDH5A1	12.3854669547199
ALDH6A1	15.4165637674626
ALDH7A1	13.5188887930991
ALDH8A1	12.6176154401556
ALDH9A1	12.9758421883748
ALDOA	14.3540773671082
ALDOB	18.1083073758046
ALDOC	8.7451549581202
ALG1	9.81942348260796
ALG10	8.43509731656948
ALG10B	9.14532211613157
ALG11	8.3989079496138
ALG12	10.7741716020892
ALG13	10.9039481752062
ALG14	8.59995608736043
ALG1L9P	7.28276860996315
ALG2	10.6400986584437
ALG3	9.68382677943222
ALG5	9.59643493315718
ALG6	8.47187080076076
ALG8	9.92658465476052
ALG9	10.3693506576644
ALK	7.04672866611384
ALKBH1	9.0977091782393
ALKBH2	7.71903140815971
ALKBH3	9.08458888171585
ALKBH3-AS1	7.32614415531042
ALKBH4	9.32426955540305
ALKBH5	12.8900364417263
ALKBH6	8.69624922228779
ALKBH7	10.7527304186585
ALKBH8	8.9863717368419
ALLC	7.87293913001589
ALMS1	12.6411040844117
ALMS1P1	7.71903140815971
ALOX12	9.82922259244498
ALOX12-AS1	7.1041682525248
ALOX12B	6.76741261096701
ALOX12P2	9.7662770830709
ALOX15	2.98333232346647
ALOX5	8.48202839272882
ALOX5AP	7.32614415531042
ALPI	6.3112850804651
ALPK1	10.3040376051605
ALPK2	11.8217105314057
ALPK3	12.1883468420572
ALPL	12.8952872402379
ALS2	11.7622259787652
ALS2CL	13.4274674535956
ALS2CR12	7.9167264480329
ALX1	5.6892675138216
ALX3	8.38695434487827
ALX4	5.45153746274969
ALYREF	9.18597665510675
AMACR	8.34599088322317
AMBP	8.31788334039015
AMBRA1	11.8033331235617
AMD1	11.139887029525
AMDHD1	9.26627385685379
AMDHD2	11.0768248146321
AMER1	11.1035066697466
AMFR	13.2908549940648
AMIGO1	8.99362799596732
AMIGO2	9.0941197810216
AMIGO3	9.2952532582782
AMMECR1	9.35488613551212
AMMECR1L	10.6479050191582
AMN	13.3207777061946
AMN1	8.59995608736043
AMOT	12.4486411671601
AMOTL1	11.8732708390998
AMOTL2	13.1317601353509
AMPD1	6.1050668939854
AMPD2	11.3715111776785
AMPD3	10.5599403521799
AMPH	7.82794383332011
AMT	11.38835973944
AMY2B	11.5035429786745
AMZ1	7.9380823043415
AMZ2	10.785192412074
AMZ2P1	8.10327548345159
ANAPC1	11.3292840706423
ANAPC10	7.98693431142435
ANAPC11	9.6291817547937
ANAPC13	10.5310355415048
ANAPC15	7.20917449641796
ANAPC16	11.8530171601245
ANAPC2	11.4590363343417
ANAPC4	10.0096991962439
ANAPC5	12.1052735974415
ANAPC7	10.8864168957196
ANG	7.3004690630739
ANGEL1	11.2854889547016
ANGEL2	10.6785530818551
ANGPT1	9.89264412820347
ANGPT2	8.65974649032874
ANGPT4	5.22619563329444
ANGPTL1	9.24175892940041
ANGPTL2	10.1328728574647
ANGPTL3	10.9274083379409
ANGPTL4	8.26536191591402
ANGPTL6	4.97557543238548
ANGPTL7	7.93064833955742
ANGPTL8	7.9380823043415
ANK1	7.43692915064143
ANK2	15.2168379366279
ANK3	14.2932614609858
ANKAR	9.16731532543768
ANKDD1A	8.80089465748058
ANKDD1B	9.03997720040578
ANKEF1	8.75234881404664
ANKFY1	12.5212821851866
ANKH	11.4871495194359
ANKHD1	7.48260711044721
ANKIB1	12.6085191398062
ANKLE2	11.5555447688095
ANKMY1	10.0938830965098
ANKMY2	9.63129286803404
ANKRA2	9.17053514287619
ANKRD10	11.9724687093255
ANKRD11	12.7044930787186
ANKRD12	12.0329848737649
ANKRD13A	11.3830119274773
ANKRD13B	7.28276860996315
ANKRD13C	10.6299364632586
ANKRD13D	10.2874132424929
ANKRD16	8.91354216468624
ANKRD17	13.5027712769927
ANKRD18A	8.53255063944856
ANKRD18CP	8.17985880018981
ANKRD19P	8.19099183173687
ANKRD2	6.82450531742411
ANKRD20A4	6.07677109515226
ANKRD20A5P	7.3885341533962
ANKRD20A8P	7.40087419411289
ANKRD22	6.28829170140396
ANKRD23	9.00008632966275
ANKRD24	9.49190230469976
ANKRD26	11.1846890131486
ANKRD27	11.1350053650223
ANKRD28	11.6470072822895
ANKRD29	7.73114027611977
ANKRD33B	12.477329865069
ANKRD34A	6.62108370856007
ANKRD34B	6.41146765195886
ANKRD35	5.09899293054208
ANKRD36	11.3044991370521
ANKRD36B	10.6932569793291
ANKRD36BP1	10.0938830965098
ANKRD36BP2	5.74772479202116
ANKRD36C	11.056646566245
ANKRD37	6.66123404101661
ANKRD39	8.15153043568504
ANKRD40	11.3774169323479
ANKRD42	10.3421250880607
ANKRD44	10.3693506576644
ANKRD44-IT1	7.48260711044721
ANKRD45	7.45968304024085
ANKRD46	10.3702681961574
ANKRD49	8.12111289454352
ANKRD50	10.935297733898
ANKRD52	12.7318500156492
ANKRD53	6.50951598562971
ANKRD54	10.1631455504011
ANKRD55	7.3885341533962
ANKRD6	9.92827570500919
ANKRD61	8.06524764383283
ANKRD62P1-PARP4P3	6.93401922783238
ANKRD63	7.157809983779
ANKRD65	7.59468556430421
ANKRD9	9.46086102917493
ANKS1A	12.2490152685001
ANKS1B	10.3648574778407
ANKS3	10.7152302908844
ANKS4B	10.8576131650024
ANKS6	11.3313793976193
ANKZF1	11.5234748922244
ANLN	5.15698548213134
ANO1	9.6021368536215
ANO10	11.281956951333
ANO2	6.86211069776186
ANO3	9.03997720040578
ANO4	6.62108370856007
ANO5	10.1901794445483
ANO6	12.8609067921929
ANO7	7.87293913001589
ANO8	10.3185009456962
ANO9	10.7489248104457
ANOS1	6.84173020641574
ANP32A	11.8497651323478
ANP32A-IT1	9.75823338117542
ANP32B	11.2674803276788
ANP32E	10.5355736431105
ANPEP	16.3554999394337
ANTXR1	11.1498468986917
ANTXR2	10.8668721516706
ANTXRLP1	4.08712480459365
ANXA1	10.5863102632409
ANXA11	13.3001002405088
ANXA13	9.05120818778139
ANXA2	12.2677976172986
ANXA2P1	7.14633448229246
ANXA2R	6.16140978069673
ANXA3	9.05773950162788
ANXA4	12.3524118868872
ANXA5	12.2472607298293
ANXA6	12.8681489506986
ANXA7	12.5061149290911
ANXA9	11.0686569300884
AOAH	8.62961589438306
AOAH-IT1	4.5040889746958
AOC1	15.8845310532086
AOC2	7.93064833955742
AOC3	11.1870215775315
AOC4P	6.84173020641574
AOX1	14.6178239110914
AP1AR	9.95478212949101
AP1B1	12.8067855010988
AP1G1	13.241686536457
AP1G2	10.9134386265795
AP1M1	11.7597031918667
AP1M2	10.8613289893726
AP1S1	10.624396849413
AP1S2	8.53797565228791
AP1S3	8.5038983486166
AP2A1	12.1757167483617
AP2A2	13.1477288772147
AP2B1	13.7576744779725
AP2M1	12.9516062757019
AP2S1	10.2522135919727
AP3B1	11.947768650305
AP3B2	7.36590720431225
AP3D1	13.3859770560878
AP3M1	10.8910777603735
AP3M2	10.4420614127177
AP3S1	9.45070791685425
AP3S2	7.00199003489985
AP4B1	8.94930693848033
AP4B1-AS1	5.78809918768855
AP4E1	9.94295745152038
AP4M1	9.31796283087535
AP4S1	10.037350951224
AP5B1	11.9399428001203
AP5M1	11.2158182308986
AP5S1	9.56551653395899
AP5Z1	11.3321739117654
APAF1	10.2060261387504
APBA1	9.80158048142944
APBA2	7.3885341533962
APBA3	10.7493934487608
APBB1	11.488455297699
APBB1IP	8.89095355784925
APBB2	12.4393092387696
APBB3	10.8143534048872
APC	11.9065594537849
APC2	9.50429862237815
APCDD1	7.58532291211721
APCDD1L	9.28823511333525
APCDD1L-AS1	8.16616602121709
APEH	12.6207814514839
APELA	4.6582443131138
APEX1	11.3389562037343
APEX2	9.96775761970644
APH1A	12.3931955788853
APH1B	10.1500483724624
API5	11.8589645054231
APIP	8.63216086654245
APLF	8.72448694199655
APLN	9.41997161676529
APLNR	10.1564094228961
APLP1	8.36416160044395
APLP2	15.0918696640242
APMAP	11.4125558847862
APOA1-AS	6.38753984663101
APOB	8.42804948741588
APOBEC2	7.35167419354071
APOBEC3C	8.07417359163221
APOBEC3D	7.77046322631654
APOBEC3F	8.82936979185349
APOBEC3G	7.87293913001589
APOBR	7.35167419354071
APOC1	5.90301637437958
APOC3	9.78585728586358
APOD	9.35019523839885
APOE	16.1362844099217
APOH	10.1404087852162
APOL1	11.2620084578092
APOL2	10.8468176777089
APOL3	10.2495738954966
APOL4	6.53062032964776
APOL6	11.7403762602546
APOLD1	7.76147088461821
APOO	9.23429561598749
APOOL	11.4259083019949
APOPT1	9.94105268885177
APP	15.3488616643262
APPBP2	11.1806251642355
APPL1	11.3102339994314
APPL2	11.6648759246473
APRT	11.1014553406991
APTR	8.30943027386666
APTX	10.0194277992063
AQP1	16.2285502767
AQP11	9.52075154014014
AQP2	14.9337140186876
AQP3	13.0392455069907
AQP4	8.39344989842649
AQP4-AS1	6.36715447843903
AQP5	6.90642967561785
AQP6	11.1771646615239
AQP7	11.3359587994447
AQP7P1	8.00232592401074
AQP7P3	6.23796036061695
AQP9	6.91925794552012
AQR	11.5374670428816
AR	11.8454943375464
ARAF	12.0419214939223
ARAP1	12.982258024926
ARAP2	10.819935931883
ARAP3	11.5555447688095
ARC	6.68675906496623
ARCN1	12.412437850218
AREL1	11.7195529123633
ARF1	13.3801055313901
ARF3	13.2857272190203
ARF4	11.1247942755011
ARF5	11.1771646615239
ARF6	11.716970079917
ARFGAP1	11.9012338515177
ARFGAP2	12.0704028109696
ARFGAP3	11.1857432995399
ARFGEF1	13.1415319338339
ARFGEF2	13.0374381983299
ARFGEF3	10.6531003857333
ARFIP1	10.2992030275628
ARFIP2	10.8449390918574
ARFRP1	10.9706954464103
ARG2	11.0278836237977
ARGFXP2	7.25928719599247
ARGLU1	11.6343422803764
ARHGAP1	12.3437911777375
ARHGAP10	11.1265794281177
ARHGAP11A	6.71031443481032
ARHGAP12	11.6243039635698
ARHGAP15	7.95568444636023
ARHGAP17	11.4306054722747
ARHGAP18	11.5763892597689
ARHGAP19	9.47247557223057
ARHGAP20	6.46984186769513
ARHGAP21	12.0545367671506
ARHGAP22	6.91925794552012
ARHGAP23	11.8566903197347
ARHGAP24	13.0481027428785
ARHGAP25	9.39575492420018
ARHGAP26	11.5348471002762
ARHGAP26-AS1	5.45153746274969
ARHGAP27	6.63898954948569
ARHGAP27P1	10.1204734687904
ARHGAP27P1-BPTFP1-KPNA2P3	10.2559700331707
ARHGAP28	10.9441067389658
ARHGAP29	12.4359869129602
ARHGAP30	9.57113738958764
ARHGAP31	12.1663592972359
ARHGAP31-AS1	6.74773443584033
ARHGAP32	12.0674677142364
ARHGAP33	9.98193318858241
ARHGAP35	13.6378609076361
ARHGAP39	10.1188335496214
ARHGAP4	10.6373457605051
ARHGAP40	5.74772479202116
ARHGAP42	10.4717531432927
ARHGAP44	10.0891725333247
ARHGAP45	10.8853462218441
ARHGAP5	13.1064338226906
ARHGAP5-AS1	7.28276860996315
ARHGAP6	11.5085555058172
ARHGAP9	8.58124452517488
ARHGDIA	12.9045838565049
ARHGDIB	11.115012188528
ARHGEF1	11.9663997172251
ARHGEF10	10.9026800712033
ARHGEF10L	13.5927180063599
ARHGEF11	12.3188928433686
ARHGEF12	14.8017019690771
ARHGEF15	11.197779051932
ARHGEF16	11.1474902643319
ARHGEF17	13.8759855173408
ARHGEF18	12.1205384338845
ARHGEF19	8.17985880018981
ARHGEF2	11.7056346470758
ARHGEF25	9.5362041846953
ARHGEF26	9.75823338117542
ARHGEF28	13.1396826358862
ARHGEF3	12.0455883152453
ARHGEF33	7.53531521328847
ARHGEF34P	9.64139411894169
ARHGEF35	7.88941831264351
ARHGEF37	10.643121393775
ARHGEF38	9.0684261485901
ARHGEF38-IT1	5.22619563329444
ARHGEF39	6.97477159916245
ARHGEF4	7.4699944089323
ARHGEF40	11.9426830224779
ARHGEF5	11.0364709369568
ARHGEF6	10.8814340057093
ARHGEF7	12.5154696126269
ARHGEF9	11.3978419160597
ARID1A	13.2660053361209
ARID1B	13.1030776048154
ARID2	11.9437767224814
ARID3A	10.348805375948
ARID3B	9.81703140516917
ARID4A	10.9911014517012
ARID4B	11.5204774537186
ARID5A	9.08834623636757
ARID5B	12.7738701897576
ARIH1	12.0043000391575
ARIH2	11.8205716828001
ARIH2OS	6.86211069776186
ARL1	11.6319932309627
ARL10	9.00708993463327
ARL11	5.6892675138216
ARL13B	9.15677564603517
ARL14EP	9.49355895136834
ARL15	10.0449749057515
ARL16	10.5414692757873
ARL17A	8.51169207065186
ARL2	10.1087991935901
ARL2BP	10.8775854437582
ARL3	10.500041878395
ARL4A	7.54510601585708
ARL4C	8.31430513541055
ARL4D	10.1033366218775
ARL5A	10.3676599329747
ARL5B	9.08458888171585
ARL6	8.97092295003882
ARL6IP1	12.1954291984409
ARL6IP4	12.0684626230051
ARL6IP5	10.6613891635449
ARL6IP6	8.76817574225943
ARL8A	10.8176075310464
ARL8B	11.3273480210728
ARMC1	10.0505478887153
ARMC10	9.98553133229853
ARMC2	9.01763728558886
ARMC2-AS1	5.87064759109359
ARMC3	5.81793597224136
ARMC4	5.22619563329444
ARMC4P1	6.78846483169994
ARMC5	10.5662322532772
ARMC6	9.77459297776749
ARMC7	9.71775760609654
ARMC8	11.1207595585953
ARMC9	10.5923337459818
ARMCX1	9.515977697012
ARMCX2	10.4667075501477
ARMCX3	11.3691454745965
ARMCX4	11.0841564533262
ARMCX5	8.84799050034987
ARMCX6	8.5757627880034
ARMT1	10.3137618243746
