Symbol	N8B
AFMID	13.008519296115
AFTPH	12.3477879719092
AGA	9.45375648957482
AGAP1	12.9992762197518
AGAP1-IT1	8.60905483559383
AGAP11	9.22121020136503
AGAP12P	9.54414478840076
AGAP2	6.29624200500446
AGAP3	11.5477858610777
AGAP4	7.98693431142435
AGAP5	9.19211682769282
AGAP6	9.73747446906682
AGBL2	8.12340908030226
AGBL3	8.71877368384756
AGBL4	8.51599028435187
AGBL5	11.4300838713076
AGFG1	11.5949927592317
AGFG2	10.4797656630844
AGGF1	10.799213091301
AGK	10.6962211538512
AGL	11.8820219805377
AGMAT	14.7563037073791
AGMO	9.47066007686434
AGO1	12.2885410125408
AGO2	12.2927767165541
AGO3	10.9229689683988
AGO4	10.8497206192357
AGPAT1	0.44255709589007
AGPAT2	11.4018206120795
AGPAT3	14.3309213439781
AGPAT4	10.5881482196579
AGPAT4-IT1	8.3713108587684
AGPAT5	10.3610807678613
AGPS	11.3694874148665
AGR2	5.61854813656862
AGRN	14.6116337865417
AGRP	6.82297829081645
AGT	12.7985151163668
AGTPBP1	10.3660617326641
AGTR1	8.61821773025479
AGTR2	4.99029879574591
AGTRAP	11.1968957434203
AGXT	11.6673253711523
AGXT2	14.1178351893881
AHCTF1	12.0483637902603
AHCY	13.5681580976545
AHCYL1	13.4315402290193
AHCYL2	12.1399306387557
AHDC1	12.2667620583372
AHI1	10.7185065818419
AHNAK	16.6193232058526
AHNAK2	8.50001129362624
AHR	11.3469154975514
AHRR	6.29624200500446
AHSA1	11.2856797059917
AHSA2	12.214251525223
AHSG	8.00670169133629
AHSP	4.08978918247589
AIDA	10.010184455545
AIF1L	14.4019277014072
AIFM1	13.2082965383405
AIFM2	10.020012228517
AIFM3	7.56716300005924
AIG1	12.2563007987733
AIM1	12.6342331145462
AIM1L	7.25783098131089
AIM2	3.67448350725656
AIMP1	10.0457885050632
AIMP2	8.86916371648136
AIP	10.7684128446992
AIRE	4.83694027187005
AIRN	7.6265159462283
AJAP1	10.7732180886179
AJUBA	11.7210548657706
AK1	9.67559594918143
AK2	13.4915298380673
AK3	12.0211089360908
AK4	14.8299098997314
AK5	6.35690223782621
AK6	7.66164399221412
AK7	8.44999211677822
AK8	8.50867236270496
AK9	9.94254869981073
AKAP1	12.3918331747433
AKAP10	11.104132212305
AKAP11	12.587666923611
AKAP12	12.26906881494
AKAP13	13.6160033270662
AKAP3	8.39261502648708
AKAP5	7.91756332588907
AKAP6	11.1569425332901
AKAP7	8.82337579769591
AKAP8	11.3093164778756
AKAP8L	11.9775552627223
AKAP9	13.1297439027821
AKIP1	8.98684462324481
AKIRIN1	11.4723138570461
AKIRIN2	10.2613398334101
AKNA	10.5979893286432
AKR1A1	13.6985304439292
AKR1B1	10.969996302543
AKR1B10	10.8775854437582
AKR1C1	10.4530071838588
AKR1C2	8.13148097085709
AKR1C3	12.4547409582078
AKR1E2	8.75178226044068
AKR7A2	12.8006413825424
AKR7A3	12.8690745135021
AKR7L	10.0569529511793
AKT1	12.4272842861241
AKT1S1	11.1328726347548
AKT2	12.8900364417263
AKT3	11.734819971025
AKTIP	10.4279529978995
ALAD	13.5532024310405
ALAS1	11.0771637630108
ALAS2	8.27361735343536
ALB	13.0940163951982
ALCAM	11.4857356069802
ALDH16A1	11.2112710339204
ALDH18A1	11.0516271319199
ALDH1A1	13.8247936164104
ALDH1A2	10.6608808761282
ALDH1A3	6.76388810001173
ALDH1B1	13.8108708615516
ALDH1L1	14.2080831478123
ALDH1L1-AS1	6.90662142355608
ALDH1L1-AS2	8.44249297932678
ALDH1L2	7.45284344310836
ALDH2	14.6887677742112
ALDH3A1	6.99111121128026
ALDH3A2	13.6760619301875
ALDH3B1	11.7831487853236
ALDH4A1	15.4428035562624
ALDH5A1	12.4801695327983
ALDH6A1	15.6267265112772
ALDH7A1	13.1669883007906
ALDH8A1	12.8569075964132
ALDH9A1	12.9675583323883
ALDOA	14.6061830428715
ALDOB	17.8971028975121
ALDOC	8.90493300156615
ALG1	9.89780973189868
ALG10	8.19527232399291
ALG10B	9.08359956478473
ALG11	8.58130019335003
ALG12	10.8677032532259
ALG13	10.8332662924406
ALG14	8.88955489885553
ALG1L9P	7.49407363148381
ALG2	10.6899459748018
ALG3	9.7956514208177
ALG5	9.56961559052523
ALG6	8.22722406235639
ALG8	9.72518293108972
ALG9	10.0852968367823
ALK	6.84426199742924
ALKBH1	9.01125312150851
ALKBH2	7.85873111621521
ALKBH3	9.30149911858615
ALKBH3-AS1	7.22504279453559
ALKBH4	9.36461659506075
ALKBH5	13.0229045567059
ALKBH6	8.78236338431785
ALKBH7	10.9169032551378
ALKBH8	8.95518974366835
ALLC	6.4735642352026
ALMS1	12.5400225530113
ALMS1P1	7.02905312399997
ALOX12	9.83766062530303
ALOX12-AS1	6.76388810001173
ALOX12B	6.82297829081645
ALOX12P2	9.40720738335463
ALOX15	3.67448350725656
ALOX5	8.15284915265944
ALOX5AP	6.56098794275287
ALPI	9.01893798871081
ALPK1	10.4454840123561
ALPK2	13.1322086627846
ALPK3	12.3062156174283
ALPL	13.138424876766
ALS2	11.8649886715756
ALS2CL	13.2285281318122
ALS2CR12	7.6146318312073
ALX1	5.40609914267585
ALX3	8.33032661508331
ALX4	5.88542247156534
ALYREF	9.21273001705226
AMACR	9.31926273960363
AMBP	9.91681403213099
AMBRA1	11.7363038205089
AMD1	11.1083659421954
AMDHD1	9.13092953705051
AMDHD2	11.1968957434203
AMER1	11.115012188528
AMFR	13.2345083131673
AMIGO1	9.50419664469709
AMIGO2	8.89469183437391
AMIGO3	9.1654226767891
AMMECR1	9.63914279735431
AMMECR1L	10.6171136383117
AMN	13.5421910260648
AMN1	8.25666758723998
AMOT	12.2862455181237
AMOTL1	11.7985365185581
AMOTL2	12.6372149166474
AMPD1	1.6160817441869
AMPD2	11.5572674642442
AMPD3	10.6683420584121
AMPH	8.17195726022967
AMT	11.4874242809206
AMY2B	9.95630851137861
AMZ1	7.9380823043415
AMZ2	10.9169032551378
AMZ2P1	8.24698688554709
ANAPC1	11.2536885917807
ANAPC10	7.91756332588907
ANAPC11	9.81533338058496
ANAPC13	10.6087832474324
ANAPC15	7.24353295975219
ANAPC16	11.8377439202654
ANAPC2	11.3876119003972
ANAPC4	9.76402868564094
ANAPC5	12.0787385720739
ANAPC7	10.8057821583776
ANG	8.02570389858258
ANGEL1	11.0105242934906
ANGEL2	10.476211874618
ANGPT1	9.0977091782393
ANGPT2	8.62544454849215
ANGPT4	6.06462415581451
ANGPTL1	9.46063607476903
ANGPTL2	10.1668038714816
ANGPTL3	10.4065256993462
ANGPTL4	8.60303452116961
ANGPTL6	5.4568831600636
ANGPTL7	7.92767500719866
ANGPTL8	7.83301568141145
ANK1	7.69796278679374
ANK2	15.4596505293458
ANK3	14.3083834079817
ANKAR	8.94693396828648
ANKDD1A	8.17195726022967
ANKDD1B	9.02376422303352
ANKEF1	8.96015301155242
ANKFY1	12.484652266328
ANKH	11.6589089906046
ANKHD1	7.52232656514187
ANKIB1	12.7653745098779
ANKLE2	11.4768252156979
ANKMY1	10.1737496502081
ANKMY2	9.95049225620471
ANKRA2	9.22856571073084
ANKRD10	11.869359090608
ANKRD11	12.7645692036881
ANKRD12	11.8191710049471
ANKRD13A	11.3223866005824
ANKRD13B	7.28596886213088
ANKRD13C	10.554221735698
ANKRD13D	9.98612080033587
ANKRD16	9.04408777420552
ANKRD17	13.5042607592502
ANKRD18A	8.89940606328774
ANKRD18CP	6.94876002927253
ANKRD19P	7.28596886213088
ANKRD2	7.58659197119688
ANKRD20A4	5.92940007554277
ANKRD20A5P	7.05364008638266
ANKRD20A8P	4.91423245967346
ANKRD22	6.4735642352026
ANKRD23	8.98684462324481
ANKRD24	10.1548670938842
ANKRD26	11.1671258195313
ANKRD27	10.8955297442772
ANKRD28	11.5005412259577
ANKRD29	7.78667666590319
ANKRD33B	12.6094020038409
ANKRD34A	6.35690223782621
ANKRD34B	6.90662142355608
ANKRD35	5.3574686355998
ANKRD36	10.5562985652029
ANKRD36B	10.1961437721612
ANKRD36BP1	9.74896721453201
ANKRD36BP2	4.25234897986803
ANKRD36C	10.7463830916233
ANKRD37	7.55414854250895
ANKRD39	8.20336303488636
ANKRD40	11.4075094978952
ANKRD42	10.4126097782602
ANKRD44	9.99776063277423
ANKRD44-IT1	7.31680591827145
ANKRD45	7.3350159157266
ANKRD46	10.1173154410742
ANKRD49	8.24698688554709
ANKRD50	10.5824861339164
ANKRD52	12.6748148667363
ANKRD53	6.86560531475419
ANKRD54	10.1312227804808
ANKRD55	7.53339364840167
ANKRD6	10.3059284729176
ANKRD61	7.99639640333085
ANKRD62P1-PARP4P3	7.20161362598828
ANKRD63	7.25783098131089
ANKRD65	7.58659197119688
ANKRD9	10.3059284729176
ANKS1A	12.1500509584526
ANKS1B	10.7540636583392
ANKS3	10.5785388784971
ANKS4B	11.2171590763449
ANKS6	11.4632167319561
ANKZF1	11.4011796192965
ANLN	5.65949343024722
ANO1	9.7274012668133
ANO10	11.3801085982122
ANO2	6.56098794275287
ANO3	8.46892957732909
ANO4	7.1082029374473
ANO5	10.340770529856
ANO6	12.6865514296796
ANO7	8.00670169133629
ANO8	10.4924849849354
ANO9	11.0193464500299
ANOS1	7.16426638704324
ANP32A	11.8990735760984
ANP32A-IT1	9.48209572107664
ANP32B	11.3548700406838
ANP32E	10.6073649196721
ANPEP	16.1362844099217
ANTXR1	10.9333544925663
ANTXR2	10.7017755775158
ANTXRLP1	3.42512968451544
ANXA1	10.0732880327959
ANXA11	13.4407835485529
ANXA13	9.47886593498716
ANXA2	11.9212553253366
ANXA2P1	7.05364008638266
ANXA2R	6.58608562949403
ANXA3	8.89940606328774
ANXA4	12.0550489081655
ANXA5	12.1821657753512
ANXA6	12.8528184824636
ANXA7	12.6358015841655
ANXA9	11.0005974622901
AOAH	9.20859109457698
AOAH-IT1	6.38549434423136
AOC1	14.6823768760375
AOC2	7.69796278679374
AOC3	10.6642012340435
AOC4P	7.02905312399997
AOX1	14.3264514541986
AP1AR	10.0434805040701
AP1B1	13.0009756478647
AP1G1	13.204836459705
AP1G2	11.0437894248881
AP1M1	11.8218973272511
AP1M2	11.3984744744451
AP1S1	10.7651202818634
AP1S2	8.23410702385117
AP1S3	9.06250181434076
AP2A1	12.214251525223
AP2A2	13.2566602286297
AP2B1	13.6401003505883
AP2M1	13.0612959084146
AP2S1	10.3188337997684
AP3B1	11.9310768646894
AP3B2	6.97115422254024
AP3D1	13.4540185372707
AP3M1	10.7784214299232
AP3M2	10.505106127451
AP3S1	9.10377575284196
AP3S2	7.38013486873612
AP4B1	8.76453141694856
AP4B1-AS1	5.79529149656564
AP4E1	9.75109205734501
AP4M1	9.48690698607927
AP4S1	10.1245688799418
AP5B1	11.9572373390993
AP5M1	11.0698616555919
AP5S1	9.69160398824765
AP5Z1	11.2536885917807
APAF1	9.81942348260796
APBA1	9.22856571073084
APBA2	7.28596886213088
APBA3	10.2785349087409
APBB1	11.3707084511822
APBB1IP	9.79273046494955
APBB2	12.2242965544054
APBB3	10.6228473357953
APC	11.8615163612017
APC2	9.31926273960363
APCDD1	6.88536296468828
APCDD1L	8.4588926367468
APCDD1L-AS1	7.24353295975219
APEH	12.7120933089538
APELA	7.76357794266192
APEX1	11.6044363651268
APEX2	9.95249301429721
APH1A	12.3823136759983
APH1B	9.77076637809722
API5	11.8023860987586
APIP	9.12644492978326
APLF	8.90493300156615
APLN	9.2023387566459
APLNR	10.2318568726326
APLP1	8.12340908030226
APLP2	15.0685878558068
APMAP	11.4124391038283
APOA1-AS	6.82297829081645
APOB	8.52849384153068
APOBEC2	7.9380823043415
APOBEC3C	7.69796278679374
APOBEC3D	7.31680591827145
APOBEC3F	8.59833781104287
APOBEC3G	7.7193031547039
APOBR	7.34967461682677
APOC1	5.56989753217414
APOC3	8.67890357846032
APOD	8.9690018931821
APOE	16.1981506175293
APOH	10.5227313682739
APOL1	10.820255055969
APOL2	10.6202132454584
APOL3	10.1348500146085
APOL4	6.58608562949403
APOL6	11.5549439909688
APOLD1	9.35293543821328
APOO	9.34788874308262
APOOL	11.4919974293046
APOPT1	9.98277633627746
APP	15.5486894734866
APPBP2	11.1831885570201
APPL1	11.1488967903096
APPL2	11.6457610868058
APRT	11.2277993062837
APTR	8.6852903173873
APTX	10.2070328406514
AQP1	16.102304770636
AQP11	9.04947529294369
AQP2	14.9515925757111
AQP3	13.1345539704327
AQP4	9.08925619300174
AQP4-AS1	6.13103830712544
AQP5	7.48117215401078
AQP6	11.1180169772336
AQP7	11.7371753729904
AQP7P1	9.41141855814497
AQP7P3	8.13148097085709
AQP9	6.9284255701618
AQR	11.3984744744451
AR	11.6725217753195
ARAF	12.11536329783
ARAP1	13.0582165906328
ARAP2	10.6328096572717
ARAP3	11.1955092572259
ARC	7.00777206167749
ARCN1	12.4714650739345
AREL1	11.7173811528173
ARF1	13.4818558495553
ARF3	13.2516309510493
ARF4	11.1130073952914
ARF5	11.1363569705547
ARF6	11.662272784997
ARFGAP1	11.7770590936231
ARFGAP2	12.0331937600799
ARFGAP3	11.0205433234234
ARFGEF1	12.9944418527479
ARFGEF2	13.0870969553622
ARFGEF3	11.1766919320739
ARFIP1	10.3380242013244
ARFIP2	11.0219136555375
ARFRP1	10.8731513633423
ARG2	10.8432161415056
ARGFXP2	7.07213954190561
ARGLU1	11.6744692070669
ARHGAP1	12.2896448642054
ARHGAP10	10.998437962834
ARHGAP11A	6.50110453966706
ARHGAP12	11.5461078238055
ARHGAP15	7.20161362598828
ARHGAP17	11.3781084051401
ARHGAP18	11.5770041575937
ARHGAP19	8.80702851999374
ARHGAP20	6.84426199742924
ARHGAP21	12.1176860148401
ARHGAP22	6.63898954948569
ARHGAP23	11.6792043097778
ARHGAP24	13.2642651202746
ARHGAP25	8.94219562823213
ARHGAP26	11.5224103216978
ARHGAP26-AS1	7.02905312399997
ARHGAP27	6.63898954948569
ARHGAP27P1	10.1769756461772
ARHGAP27P1-BPTFP1-KPNA2P3	10.1575945790945
ARHGAP28	10.5373711907336
ARHGAP29	12.4072722178111
ARHGAP30	9.4035401327011
ARHGAP31	11.925099810282
ARHGAP31-AS1	6.53043296461608
ARHGAP32	12.1841993178996
ARHGAP33	10.0732880327959
ARHGAP35	13.7165497463357
ARHGAP39	10.2486831205467
ARHGAP4	10.6035463633557
ARHGAP40	7.22504279453559
ARHGAP42	10.4993816643962
ARHGAP44	9.71999539574603
ARHGAP45	10.5136266693767
ARHGAP5	12.9238519569978
ARHGAP5-AS1	7.40885135883285
ARHGAP6	11.939689552256
ARHGAP9	7.89714479511511
ARHGDIA	13.065220915935
ARHGDIB	10.8775854437582
ARHGEF1	11.8538347166046
ARHGEF10	10.8859242300051
ARHGEF10L	13.7331059709691
ARHGEF11	12.384552757768
ARHGEF12	14.7629044151023
ARHGEF15	10.9411545163651
ARHGEF16	11.3719482027454
ARHGEF17	13.6338818732302
ARHGEF18	12.1183907682185
ARHGEF19	7.77663844246283
ARHGEF2	11.3469154975514
ARHGEF25	9.00682931558465
ARHGEF26	9.17461940349317
ARHGEF28	13.3936193259087
ARHGEF3	11.7507826741294
ARHGEF33	7.56716300005924
ARHGEF34P	9.83469660399945
ARHGEF35	7.88547963343414
ARHGEF37	10.3133360284118
ARHGEF38	9.44360638282159
ARHGEF38-IT1	5.84019812392976
ARHGEF39	6.63898954948569
ARHGEF4	7.96772091619772
ARHGEF40	12.0819379844594
ARHGEF5	11.3833611582508
ARHGEF6	10.6423171029352
ARHGEF7	12.5201848072072
ARHGEF9	11.3497168428945
ARID1A	13.3171863574525
ARID1B	13.1472694030231
ARID2	11.8890684711916
ARID3A	10.0412156401663
ARID3B	9.22513573182986
ARID4A	10.996060477948
ARID4B	11.4189593833896
ARID5A	9.60823888973173
ARID5B	13.1166921405544
ARIH1	12.0447450731437
ARIH2	11.7913545682101
ARIH2OS	6.61183004322586
ARL1	11.6581480575823
ARL10	9.01125312150851
ARL11	5.40609914267585
ARL13B	8.97221907792878
ARL14EP	9.34788874308262
ARL15	9.89947696420377
ARL16	10.4100475784384
ARL17A	6.66298429499286
ARL2	10.4571994252566
ARL2BP	10.8376309575862
ARL3	10.4009906876286
ARL4A	7.3350159157266
ARL4C	8.65212562212672
ARL4D	9.36017476714815
ARL5A	10.1404087852162
ARL5B	9.15677564603517
ARL6	8.85618743074344
ARL6IP1	12.0985270843101
ARL6IP4	12.2051263429052
ARL6IP5	11.2409052889903
ARL6IP6	8.61821773025479
ARL8A	10.8731513633423
ARL8B	11.2873777907221
ARMC1	10.0965727209677
ARMC10	9.98277633627746
ARMC2	9.24299115854011
ARMC2-AS1	6.35690223782621
ARMC3	5.65949343024722
ARMC4	4.63956861016891
ARMC4P1	5.79529149656564
ARMC5	10.5028594224951
ARMC6	9.90410387808752
ARMC7	9.4035401327011
ARMC8	11.1180169772336
ARMC9	10.476211874618
ARMCX1	9.56196240656694
ARMCX2	10.2546283628679
ARMCX3	11.2658923838077
ARMCX4	10.7684128446992
ARMCX5	8.84986419651529
ARMCX6	8.65212562212672
