Symbol	A22A
A1BG	6.94054016734681
A1BG-AS1	6.3915454072931
A1CF	11.1747685961492
A2M	16.2285502767
A2M-AS1	7.72288872038585
A4GALT	11.3876919123783
A4GNT	7.16632175855756
AAAS	10.969996302543
AACS	10.6030854821776
AACSP1	5.98414154416404
AADAT	8.19936747891494
AAED1	7.70389000483802
AAGAB	10.7969921920336
AAK1	13.5927180063599
AAMDC	8.95317693060682
AAMP	11.8491468604433
AANAT	5.87540044164222
AAR2	10.9063537032392
AARD	5.32095546985296
AARS	12.7997999311716
AARS2	11.023267038113
AASDH	9.73701847361327
AASDHPPT	9.92284769292148
AASS	11.7804461367762
AATBC	8.09302908255233
AATF	11.0120592294536
AATK	9.01322451899246
ABALON	7.60136250759044
ABAT	13.9342809506666
ABCA1	13.1708017040223
ABCA10	9.81251267972006
ABCA11P	8.11544793341254
ABCA12	7.79929674135241
ABCA13	8.70998771026191
ABCA2	12.9898238668202
ABCA3	11.3363704033962
ABCA4	9.46443008041001
ABCA5	10.8210019013335
ABCA6	10.1844980884381
ABCA7	11.1021528448259
ABCA8	11.1267754593039
ABCA9	9.41732758991087
ABCB1	12.9109609519968
ABCB10	9.9873466018418
ABCB4	7.5890415892623
ABCB6	10.4065256993462
ABCB7	10.1927926102553
ABCB8	11.244514125197
ABCB9	9.16066121815569
ABCC1	12.5759824805091
ABCC10	11.6556137122654
ABCC11	3.28240113465156
ABCC2	12.2213769271462
ABCC3	12.7019605555226
ABCC4	12.2901949785211
ABCC5	12.267287727756
ABCC6	12.7843404939066
ABCC6P1	8.95317693060682
ABCC6P2	7.83485236709141
ABCC8	6.69984943598385
ABCC9	11.3514146864566
ABCD1	10.2915069374391
ABCD2	6.98091425003047
ABCD3	11.7192329743099
ABCD4	11.9836749979717
ABCE1	10.0922785826959
ABCF2	11.2975851837292
ABCF3	11.6098195925825
ABCG1	11.0258284298242
ABCG2	8.92316821197521
ABCG5	6.5235564849601
ABCG8	4.11150953272291
ABHD1	7.63879573763962
ABHD10	10.855480176625
ABHD11	10.808804940343
ABHD11-AS1	6.90598607437707
ABHD12	11.0580043073168
ABHD13	9.16731532543768
ABHD14A	9.04139560582871
ABHD14B	12.1267403051023
ABHD15	10.5944294914886
ABHD16B	8.4593143622965
ABHD17A	10.8352359457271
ABHD17B	9.46172974743026
ABHD17C	9.44044245523801
ABHD18	10.0736152000588
ABHD2	13.4130167645914
ABHD3	9.09013687527076
ABHD4	11.2254902487232
ABHD5	9.73701847361327
ABHD6	10.6780181657855
ABHD8	9.51212120658261
ABI1	11.1640861729444
ABI2	12.2921118767926
ABI3	9.4035401327011
ABI3BP	11.5346884685844
ABL1	12.8369357939478
ABL2	11.933386341865
ABLIM1	14.3396483877983
ABLIM2	8.96434813828285
ABLIM3	11.6681514137097
ABO	9.50663303829907
ABR	12.4030220024969
ABRA	6.86873139397792
ABRACL	8.71548775974594
ABT1	9.57430614373194
ABTB1	10.8509345111598
ABTB2	11.0497313910838
ACAA1	12.8518221935383
ACAA2	13.1885886704517
ACACA	12.2495276055185
ACACB	13.390651998298
ACAD10	12.3854669547199
ACAD8	11.0512245870541
ACAD9	11.5040136530924
ACADL	10.3525883869864
ACADM	11.5488180336741
ACADS	11.1760717406808
ACADSB	12.7177434217634
ACADVL	14.038063448685
ACAN	9.34959667452891
ACAP1	10.5508688379301
ACAP2	11.0926813701513
ACAP3	11.4003105026533
ACAT1	13.1541360160829
ACAT2	8.62086685077896
ACBD3	10.7832905674958
ACBD4	10.8234659432696
ACBD5	11.3088266075254
ACBD6	10.0223982825771
ACCS	11.2337621838167
ACD	9.45899639840352
ACE	11.4224314424218
ACE2	12.5248289613252
ACER2	8.35186243969735
ACER3	10.4020761252473
ACHE	7.60892342603141
ACIN1	13.3426865968413
ACKR1	9.95869099737376
ACKR2	8.53207241637082
ACKR3	8.8665703241342
ACKR4	7.73950928970765
ACLY	13.8668511686546
ACMSD	11.2273727394003
ACO1	13.0522203396061
ACO2	13.4216573490472
ACOT1	8.43448306807963
ACOT11	11.6518593163647
ACOT12	7.41157110362934
ACOT13	10.7370546792227
ACOT2	10.7969921920336
ACOT4	8.61005034035123
ACOT6	6.56098794275287
ACOT7	10.8922139641626
ACOT8	9.45156600151919
ACOT9	10.6951169540294
ACOX1	13.2181912499644
ACOX2	11.7882063356123
ACOX3	10.8391175891844
ACOXL	5.32095546985296
ACP1	10.7969921920336
ACP2	11.2962323305204
ACP5	11.7103465534349
ACP6	10.8814340057093
ACPP	10.4994976833289
ACPT	5.52909620738485
ACRBP	7.35976643627934
ACSBG1	5.16338091383509
ACSBG2	7.3208533514701
ACSF2	13.4950860188726
ACSF3	11.2171590763449
ACSL1	13.688907894365
ACSL3	10.9958607328151
ACSL4	12.3437911777375
ACSL5	10.3124804273828
ACSL6	7.99639640333085
ACSM1	8.32868263435612
ACSM2A	14.0802492469218
ACSM2B	14.0679424962547
ACSM3	11.4136402051178
ACSM5	10.9948395642755
ACSM6	6.84316936900249
ACSS1	12.2277688086749
ACSS2	12.4424811210887
ACSS3	11.8319612501672
ACTA1	2.65463880056422
ACTA2	11.5217204748534
ACTA2-AS1	7.49919960354359
ACTB	16.847908660538
ACTC1	4.35131374079279
ACTG1	15.7322260503744
ACTG1P20	8.23526442496786
ACTG1P4	6.98091425003047
ACTG2	4.35131374079279
ACTL10	8.03909669731581
ACTL6A	9.74272992281792
ACTN1	12.7085498344429
ACTN2	4.21960609402658
ACTN3	4.70278789275704
ACTN4	15.0353744155022
ACTR10	10.5430128835093
ACTR1A	12.1236745762867
ACTR1B	11.7334890617874
ACTR2	12.7226321346939
ACTR3	12.1097012417566
ACTR3B	9.25535368404066
ACTR3C	9.38439385854951
ACTR5	9.20972786988263
ACTR6	8.05054118795421
ACTR8	10.9602356321705
ACTRT3	7.12967306597735
ACVR1	11.6540082996017
ACVR1B	12.776094134461
ACVR1C	5.11054137898474
ACVR2A	10.4481832174825
ACVR2B	11.3001757266884
ACVR2B-AS1	8.10902228554511
ACVRL1	11.3126607427135
ACY1	6.02343994026401
ACY3	10.9175498995929
ACYP1	8.32868263435612
ACYP2	9.40067182435036
ADA	8.4226319750105
ADAL	8.80670650320037
ADAM10	12.4905507642281
ADAM11	6.08286975938563
ADAM12	10.5232588997972
ADAM15	11.9044234599882
ADAM17	10.9368942622529
ADAM19	10.6476152655774
ADAM1A	9.37621501198142
ADAM20	8.35830824386409
ADAM20P1	8.12179208684861
ADAM21	7.26771339102954
ADAM22	10.725482982825
ADAM23	6.62316083477753
ADAM28	10.2344517006465
ADAM32	6.23180676045825
ADAM33	8.64742202953974
ADAM8	10.1225327062597
ADAM9	12.3809182963658
ADAMDEC1	3.60076649786842
ADAMTS1	12.8369357939478
ADAMTS10	11.3982640139428
ADAMTS12	9.30817119655584
ADAMTS13	9.53494365188361
ADAMTS14	5.52909620738485
ADAMTS15	11.4891420802161
ADAMTS16	11.7461458812529
ADAMTS17	8.61005034035123
ADAMTS18	6.36761306666488
ADAMTS19	6.3915454072931
ADAMTS2	10.0598276152419
ADAMTS3	8.10902228554511
ADAMTS4	7.6936148908039
ADAMTS5	11.007716781472
ADAMTS6	8.74252528611162
ADAMTS7	9.10120973335966
ADAMTS8	7.4888260450894
ADAMTS9	12.7977884397298
ADAMTS9-AS1	11.9914051118184
ADAMTS9-AS2	10.9808495149162
ADAMTSL1	10.5630932603212
ADAMTSL2	11.540993209892
ADAMTSL3	11.1546334360297
ADAMTSL4	10.6845357852059
ADAMTSL4-AS1	8.93824138819056
ADAMTSL5	6.5235564849601
ADAP1	10.3157768216853
ADAP2	10.395879718263
ADAR	14.4109500012744
ADARB1	11.3904337094532
ADARB2	6.75960536165784
ADAT1	11.281956951333
ADAT2	8.90479013874144
ADAT3	8.79999934886945
ADCK1	9.10483048475048
ADCK2	10.0188989496103
ADCK5	8.72806372251095
ADCY1	10.0989560232154
ADCY10	6.66524428617763
ADCY10P1	9.29240829311586
ADCY2	7.43330350255916
ADCY3	10.614533358322
ADCY4	11.1669872777802
ADCY5	11.3567456626569
ADCY6	12.7803536735514
ADCY7	11.3443242707885
ADCY9	12.474629300985
ADCYAP1	5.16338091383509
ADCYAP1R1	3.60076649786842
ADD1	14.0102868411366
ADD2	5.26484065761088
ADD3	13.2040581788994
ADGRA1	4.87508582424087
ADGRA2	11.9656588379846
ADGRA3	11.2772941309806
ADGRB1	7.6631112389393
ADGRB2	9.15730226217538
ADGRB3	7.97863005335149
ADGRD1	7.56776338001713
ADGRE1	6.1426410128414
ADGRE2	8.56350283437415
ADGRE3	4.21960609402658
ADGRE4P	6.41617892540374
ADGRE5	11.5594303434609
ADGRF1	11.3665951144392
ADGRF3	7.9569663617911
ADGRF5	13.6760619301875
ADGRG1	15.4753536401584
ADGRG2	9.05552218547714
ADGRG3	6.58030201499836
ADGRG4	3.78570420291036
ADGRG5	10.8695146097461
ADGRG6	11.5087317769128
ADGRL1	11.885500421929
ADGRL2	12.3489154631261
ADGRL3	8.53773214213936
ADGRL4	9.42695290420154
ADGRV1	10.6780181657855
ADH1B	11.5770041575937
ADH1C	9.73488360798051
ADH5	12.2360985802723
ADH6	10.5641769148598
ADHFE1	10.2258237896253
ADI1	12.8835076253675
ADIPOQ	0.397763887231907
ADIPOR1	11.918280361652
ADIPOR2	11.4470715048985
ADIRF	11.5735000337807
ADK	9.80582139698037
ADM	9.49929738401632
ADM2	11.5291087149634
ADM5	7.49919960354359
ADNP	12.8674040503082
ADNP-AS1	7.57743127645227
ADNP2	11.1708055941034
ADO	10.0241793896461
ADORA1	9.49929738401632
ADORA2A	6.20094041977313
ADORA2A-AS1	9.39780974555283
ADORA2B	7.3208533514701
ADORA3	4.62576457060979
ADPGK	11.0062875756904
ADPRH	9.2134586971805
ADPRHL1	6.6837821911627
ADPRHL2	9.85586550335255
ADPRM	7.77387058968899
ADRA1A	7.01370275133509
ADRA1B	7.49919960354359
ADRA2A	9.79067602962941
ADRA2B	7.51804875195596
ADRA2C	9.18981678032045
ADRB1	6.62316083477753
ADRB2	8.65190575345116
ADRM1	11.2870188220581
ADSL	10.6596738262773
ADSS	10.5650779285306
ADSSL1	9.25175174421233
ADTRP	7.20040177362281
AEBP1	14.1005296305902
AEBP2	10.8352359457271
AEN	9.84295871799392
AES	13.2020994919661
AFAP1	11.2465440350948
AFAP1-AS1	7.39085978838507
AFAP1L1	10.4681317972339
AFAP1L2	11.8589645054231
AFDN	13.7309069504034
AFDN-AS1	7.21656475389412
AFF1	14.7496052408345
AFF2	7.92619174887465
AFF3	10.4574924036879
AFF4	13.5579336852794
AFG3L1P	10.6060468590807
AFG3L2	11.8360653979351
AFM	10.7969921920336
AFMID	12.0270487239839
AFTPH	11.8868061127342
AGA	9.13983087974012
AGAP1	12.6693433088781
AGAP1-IT1	8.25287429817362
AGAP11	8.84460146773227
AGAP12P	8.09302908255233
AGAP2	8.66481654267493
AGAP3	11.3604841976228
AGAP4	7.82412310611865
AGAP5	9.11638629557253
AGAP6	9.67189655240274
AGBL2	7.94042595330323
AGBL3	7.91950475183525
AGBL4	8.4642213949418
AGBL5	11.628383619068
AGFG1	11.8203051142189
AGFG2	10.825355714268
AGGF1	10.6845357852059
AGK	10.4994976833289
AGL	11.6984452865207
AGMAT	13.5731746017043
AGMO	8.59523872533752
AGO1	12.332046439017
AGO2	12.6701805426366
AGO3	11.0712235478135
AGO4	11.3514146864566
AGPAT1	7.28779894362432
AGPAT2	11.3387834421164
AGPAT3	13.7560095981113
AGPAT4	10.6249955987729
AGPAT4-IT1	7.94902262568519
AGPAT5	10.3525883869864
AGPS	11.5759765057108
AGR2	7.3208533514701
AGRN	15.4165637674626
AGRP	6.1426410128414
AGT	12.0827916331349
AGTPBP1	10.4813213512453
AGTR1	8.78195131597809
AGTR2	3.87914730961718
AGTRAP	10.973584271578
AGXT	9.64507790341524
AGXT2	12.8609067921929
AHCTF1	11.8597345953678
AHCY	12.8773879505463
AHCYL1	13.1490241137073
AHCYL2	11.8656896267101
AHDC1	12.5494437657987
AHI1	10.7621744175127
AHNAK	17.4944580512109
AHNAK2	10.7151234848486
AHR	12.3078120394081
AHRR	6.1426410128414
AHSA1	11.1519127118618
AHSA2	12.0814883245154
AHSG	2.18636150713932
AHSP	0.485446670967404
AIDA	9.8781439095444
AIF1L	14.9337140186876
AIFM1	12.771811349534
AIFM2	9.98035708256501
AIFM3	7.34858175203315
AIG1	11.7665691869058
AIM1	12.9761946946367
AIM1L	4.98441131455636
AIM2	6.54355218131632
AIMP1	9.73488360798051
AIMP2	8.81476057869515
AIP	10.8597156629923
AIRE	4.91897184321317
AIRN	7.44741107325004
AJAP1	10.2763967024815
AJUBA	12.3634199952414
AK1	9.56844425272382
AK2	13.0542650454528
AK3	11.6118132834853
AK4	13.4745427587631
