Symbol	N12B
A1BG	6.39195843517924
A1BG-AS1	5.47815740167631
A1CF	12.2726828371771
A2M	15.3488616643262
A2M-AS1	7.55804884714087
A4GALT	11.4180563330299
A4GNT	6.39195843517924
AAAS	10.8925199951006
AACS	10.71898898181
AACSP1	6.077089440336
AADAT	8.72998620665825
AAED1	8.14619452149143
AAGAB	10.7374065342368
AAK1	13.4481500981785
AAMDC	8.89259030788646
AAMP	12.1470500808796
AANAT	5.10005099195562
AAR2	10.4801036848508
AARD	6.41882593583325
AARS	12.857711887935
AARS2	11.0203491978701
AASDH	9.7408457217556
AASDHPPT	10.2077613303791
AASS	12.1767325351948
AATBC	8.04865077535814
AATF	10.9708435975446
AATK	9.50294991257944
ABALON	7.27508799384482
ABAT	14.5408446944858
ABCA1	11.9987255103943
ABCA10	9.84025951318886
ABCA11P	8.06951357122308
ABCA12	6.57486228907906
ABCA13	4.87721794927696
ABCA2	12.779374473454
ABCA3	10.8105591205414
ABCA4	8.79138428571728
ABCA5	11.5273728694699
ABCA6	10.5800185066636
ABCA7	10.5702615635726
ABCA8	11.2952947898856
ABCA9	10.0349676565207
ABCB1	12.8107781342481
ABCB10	10.3519540098835
ABCB4	7.55804884714087
ABCB6	10.6815397336992
ABCB7	10.3980085377263
ABCB8	11.6849223458972
ABCB9	9.15872210864281
ABCC1	11.6937249036959
ABCC10	11.4453936341849
ABCC11	7.08885842758389
ABCC2	13.1652641302397
ABCC3	11.448634333742
ABCC4	12.8393407732013
ABCC5	11.9570478520056
ABCC6	13.2978400637196
ABCC6P1	10.2360304026382
ABCC6P2	8.68677261146419
ABCC8	6.297199085131
ABCC9	10.6618823232409
ABCD1	10.5397188754438
ABCD2	6.57486228907906
ABCD3	12.2523016261718
ABCD4	12.1750516384066
ABCE1	10.1578820691112
ABCF2	11.1253466385898
ABCF3	11.5551369742027
ABCG1	10.1503175471146
ABCG2	9.06271278780972
ABCG5	5.88266259599957
ABCG8	4.54237046582629
ABHD1	7.02860139124765
ABHD10	11.2567603115359
ABHD11	10.5275033957811
ABHD11-AS1	6.39195843517924
ABHD12	11.3176511031088
ABHD13	9.24593399080683
ABHD14A	9.66421609024242
ABHD14B	12.7676573509798
ABHD15	11.2068270334917
ABHD16B	9.08894391098173
ABHD17A	10.979307701779
ABHD17B	9.91859236321486
ABHD17C	9.68032083168342
ABHD18	10.2182989160985
ABHD2	13.204836459705
ABHD3	9.34959667452891
ABHD4	11.0401033693991
ABHD5	9.80868299078175
ABHD6	11.6329738958661
ABHD8	9.81214373638053
ABI1	11.234108794915
ABI2	12.2921118767926
ABI3	9.19670083301148
ABI3BP	11.2173140603071
ABL1	12.772124614508
ABL2	11.5005412259577
ABLIM1	13.9079471183361
ABLIM2	9.97441113615222
ABLIM3	11.3827487830328
ABO	11.1207595585953
ABR	13.0632497876475
ABRA	5.10005099195562
ABRACL	8.56852335346856
ABT1	9.30475873371061
ABTB1	10.7143387076005
ABTB2	11.4412063286438
ACAA1	14.0616076736558
ACAA2	13.7022795113383
ACACA	11.6882500028674
ACACB	13.4804066530146
ACAD10	12.5154696126269
ACAD8	11.4467568034402
ACAD9	11.3389562037343
ACADL	10.596614337159
ACADM	12.4121994020294
ACADS	11.920481748195
ACADSB	14.1512024531212
ACADVL	14.493952327907
ACAN	10.0650339901878
ACAP1	9.6727455598112
ACAP2	11.0341962960933
ACAP3	11.6106391327788
ACAT1	13.688907894365
ACAT2	8.99507014002362
ACBD3	10.8146498176868
ACBD4	11.8870193636741
ACBD5	11.7208435133022
ACBD6	10.1988484199106
ACCS	10.9117982748859
ACD	9.33661130985611
ACE	12.6949703583275
ACE2	13.0374381983299
ACER2	8.30390575922107
ACER3	10.2808119334588
ACHE	7.32230932828152
ACIN1	12.902769164561
ACKR1	6.03764853346584
ACKR2	7.78253798667522
ACKR3	8.86177378563764
ACKR4	8.32547418794129
ACLY	13.4837028376045
ACMSD	12.042135020053
ACO1	13.9129565148411
ACO2	14.1246478476096
ACOT1	9.24982249156016
ACOT11	12.2511048084138
ACOT12	8.95340698234529
ACOT13	11.3587997326732
ACOT2	11.7588101956129
ACOT4	9.52459506796143
ACOT6	6.96414539736759
ACOT7	11.8485548710202
ACOT8	9.84025951318886
ACOT9	10.3062584323839
ACOX1	13.8668511686546
ACOX2	12.6581680815658
ACOX3	10.8319462043525
ACOXL	5.03666848764145
ACP1	10.9650730023601
ACP2	11.3876119003972
ACP5	13.0999956941253
ACP6	10.3874318003716
ACPP	10.9975628434859
ACPT	6.16662038598125
ACRBP	7.27508799384482
ACSBG1	5.5294565353363
ACSBG2	7.63948504737518
ACSF2	14.4203968879381
ACSF3	11.2576019623902
ACSL1	14.0921816273871
ACSL3	11.2023925013971
ACSL4	12.2625100369832
ACSL5	9.02868588941436
ACSL6	9.54481946234296
ACSM1	7.20206296220346
ACSM2A	14.820502502607
ACSM2B	15.0080339814357
ACSM3	12.0822334632889
ACSM5	11.545849519877
ACSM6	6.63554611302368
ACSS1	12.5421234895341
ACSS2	13.0357669900046
ACSS3	11.808066887129
ACTA1	4.19665893708291
ACTA2	11.9660746576487
ACTA2-AS1	7.15132859229431
ACTB	16.2630471207796
ACTC1	5.64721122783063
ACTG1	15.0446366024488
ACTG1P20	7.46760640694037
ACTG1P4	7.60498904864888
ACTG2	0.434558308629684
ACTL10	8.35262137992737
ACTL6A	9.32372837566384
ACTN1	11.8632412930807
ACTN2	5.58325022082692
ACTN3	4.359322762522
ACTN4	15.2291700429911
ACTR10	10.4704043491352
ACTR1A	11.9681462512599
ACTR1B	11.6971619092154
ACTR2	12.3881781425238
ACTR3	11.714233163489
ACTR3B	9.17355751529567
ACTR3C	9.562135160428
ACTR5	9.18552981782672
ACTR6	8.83177151080412
ACTR8	10.7920116739451
ACTRT3	6.54787134506553
ACVR1	11.8724073273511
ACVR1B	12.8681489506986
ACVR1C	6.94402909176161
ACVR2A	10.3155078253879
ACVR2B	11.1457715578476
ACVR2B-AS1	9.01893798871081
ACVRL1	10.8295400831039
ACY1	7.7375069166999
ACY3	12.0887683528356
ACYP1	8.26651434903238
ACYP2	9.29638798805449
ADA	7.46760640694037
ADAL	9.59609584685098
ADAM10	12.0162260734843
ADAM11	6.26868938215844
ADAM12	9.16724533923468
ADAM15	11.2991886049622
ADAM17	10.7245359690324
ADAM19	9.37104856177233
ADAM1A	8.91963753988706
ADAM20	7.37267596458029
ADAM20P1	6.98464749510345
ADAM21	6.54787134506553
ADAM22	10.3668376942001
ADAM23	7.02860139124765
ADAM28	9.86232454680222
ADAM32	6.4834246864659
ADAM33	7.15132859229431
ADAM8	9.24593399080683
ADAM9	12.0965684060138
ADAMDEC1	1.12264664826952
ADAMTS1	11.939689552256
ADAMTS10	10.0408906455863
ADAMTS12	9.27750741291014
ADAMTS13	9.82707436651821
ADAMTS14	5.73481038016525
ADAMTS15	12.1833790196477
ADAMTS16	10.7109441749323
ADAMTS17	10.200775268373
ADAMTS18	6.44886119604564
ADAMTS19	8.2560714082575
ADAMTS2	9.30014742380657
ADAMTS3	7.25783098131089
ADAMTS4	8.94567126999404
ADAMTS5	10.9995019841329
ADAMTS6	7.5875856567551
ADAMTS7	9.23683949372114
ADAMTS8	8.23490270003044
ADAMTS9	12.7839166959781
ADAMTS9-AS1	12.2941316205961
ADAMTS9-AS2	10.8164103617583
ADAMTSL1	10.5781181818619
ADAMTSL2	11.6871280492612
ADAMTSL3	10.8791126506453
ADAMTSL4	9.85431362697791
ADAMTSL4-AS1	7.46760640694037
ADAMTSL5	7.00777206167749
ADAP1	10.5385072768172
ADAP2	10.1630511481076
ADAR	14.0433723850624
