Symbol	A15A
A1BG	7.42834334646194
A1BG-AS1	6.93034272013167
A1CF	10.5448229889571
A2M	16.5290385791347
A2M-AS1	8.76379648661411
A4GALT	11.4993823144646
A4GNT	6.29519421735114
AAAS	10.8704187691981
AACS	10.5702615635726
AACSP1	6.06269945061496
AADAT	7.75372109557597
AAED1	8.13398245132415
AAGAB	10.7450817294273
AAK1	13.6378609076361
AAMDC	9.0484674280506
AAMP	11.7894740330893
AANAT	6.06269945061496
AAR2	10.7808324884147
AARD	4.46683001500215
AARS	12.6647684557125
AARS2	11.1714241774864
AASDH	9.40995745106454
AASDHPPT	9.25637459045804
AASS	11.5263550875231
AATBC	8.44098612410494
AATF	10.8758185751797
AATK	8.65905218213219
ABALON	7.48450920950003
ABAT	13.4089353127543
ABCA1	13.5160350155304
ABCA10	10.0913224246603
ABCA11P	8.32155543477685
ABCA12	8.31490404978
ABCA13	7.47307568238471
ABCA2	13.1895419857347
ABCA3	11.465833947377
ABCA4	8.43509731656948
ABCA5	10.1672334787765
ABCA6	10.7327263099952
ABCA7	11.6408087923606
ABCA8	11.9297529870063
ABCA9	10.2486831205467
ABCB1	12.2811271116924
ABCB10	10.1060498568574
ABCB4	7.54770805392605
ABCB6	10.6156715111819
ABCB7	9.84281898968969
ABCB8	11.3669477387645
ABCB9	9.18399594177509
ABCC1	12.7062918687955
ABCC10	11.907709750238
ABCC11	4.00370717078831
ABCC2	12.0059723284042
ABCC3	12.6931841263557
ABCC4	12.3835732101824
ABCC5	12.4084416526816
ABCC6	12.678864151844
ABCC6P1	8.85654189507047
ABCC6P2	7.62173697768167
ABCC8	6.11909225548118
ABCC9	11.9796300189901
ABCD1	10.6524258994163
ABCD2	7.54770805392605
ABCD3	11.1346461085772
ABCD4	12.034198138234
ABCE1	9.64815210965
ABCF2	11.3782364409805
ABCF3	11.4306054722747
ABCG1	11.3073055988707
ABCG2	8.32927851824028
ABCG5	6.11909225548118
ABCG8	3.74891474150147
ABHD1	7.5117880105693
ABHD10	10.4114293000268
ABHD11	10.7505094770346
ABHD11-AS1	6.57863167097304
ABHD12	11.3746559932598
ABHD13	8.73227262994627
ABHD14A	9.21491632755419
ABHD14B	12.1124158903459
ABHD15	10.9676492601186
ABHD16B	8.84904814631617
ABHD17A	11.1962967598167
ABHD17B	9.12861919600987
ABHD17C	9.11132422356161
ABHD18	10.0214947969989
ABHD2	13.5001450993904
ABHD3	9.04198104519394
ABHD4	10.8441773014241
ABHD5	9.38747670828933
ABHD6	10.4454840123561
ABHD8	9.88940322380769
ABI1	11.2434043351773
ABI2	12.2621200346543
ABI3	9.80606358761968
ABI3BP	11.1962967598167
ABL1	13.0577940156497
ABL2	12.0756300420144
ABLIM1	14.1433666909939
ABLIM2	10.0446015645878
ABLIM3	11.3067678590486
ABO	9.3905363620952
ABR	12.9032413992424
ABRA	5.9947200134748
ABRACL	8.43509731656948
ABT1	9.75396566583176
ABTB1	10.9315576870223
ABTB2	11.1051340402256
ACAA1	13.0922205490094
ACAA2	12.7750601445632
ACACA	12.3921128746379
ACACB	13.2642651202746
ACAD10	12.1983087965306
ACAD8	10.8736348256085
ACAD9	11.4823465477611
ACADL	9.69070818716101
ACADM	10.9701335006585
ACADS	10.9974397133127
ACADSB	12.2901949785211
ACADVL	14.1684198245714
