Symbol	A23A
A1BG	6.73604994037803
A1BG-AS1	6.604290708338
A1CF	11.9978868371369
A2M	16.0104685215756
A2M-AS1	7.93999097391242
A4GALT	11.3006456340387
A4GNT	7.86782365224788
AAAS	11.2119074574316
AACS	10.453228098525
AACSP1	5.98414154416404
AADAT	8.63112340212952
AAED1	7.92628359371894
AAGAB	10.7146831219723
AAK1	13.6182315276444
AAMDC	8.77067167532282
AAMP	11.9931576944967
AANAT	5.50878438576304
AAR2	10.7284345856827
AARD	6.604290708338
AARS	12.8546567075114
AARS2	11.0157343837933
AASDH	9.92167648470731
AASDHPPT	9.99340445866726
AASS	12.1465667499909
AATBC	8.06709654356911
AATF	11.1678426312817
AATK	9.64465199451591
ABALON	7.66927680437729
ABAT	14.4161584101903
ABCA1	12.7981517780483
ABCA10	10.4347820221726
ABCA11P	8.24579406934657
ABCA12	6.15487197460645
ABCA13	7.27782054245868
ABCA2	12.8705678987542
ABCA3	11.0836771879407
ABCA4	9.14083307360913
ABCA5	11.1856100121263
ABCA6	10.6959332141857
ABCA7	10.9430931985647
ABCA8	12.1401983632314
ABCA9	10.2945427699178
ABCB1	13.0989358412528
ABCB10	10.1160071503391
ABCB4	8.21575048052539
ABCB6	10.5497699175915
ABCB7	10.3386915849459
ABCB8	11.3946393808719
ABCB9	9.23082109404142
ABCC1	11.9479648357354
ABCC10	11.5147229087361
ABCC11	3.01610698845633
ABCC2	13.0121711299495
ABCC3	11.8462577001253
ABCC4	12.776094134461
ABCC5	12.1272153711485
ABCC6	13.6417772339697
ABCC6P1	9.76710152714496
ABCC6P2	8.61579376089567
ABCC8	5.98414154416404
ABCC9	11.2176613376559
ABCD1	10.3056285326997
ABCD2	6.63112483547217
ABCD3	12.078976813883
ABCD4	12.2763004316659
ABCE1	10.0842797362434
ABCF2	11.3108624460794
ABCF3	11.6562549838179
ABCG1	10.6322399819092
ABCG2	8.79953378905007
ABCG5	6.80864184571527
ABCG8	5.19987524297152
ABHD1	7.62406614677009
ABHD10	10.9816319800234
ABHD11	10.3562304553932
ABHD11-AS1	5.84279689688105
ABHD12	11.1423393936532
ABHD13	8.78895337034648
ABHD14A	9.59843404337096
ABHD14B	12.4005516377468
ABHD15	11.3435609950762
ABHD16B	8.68192558993709
ABHD17A	10.7849993815886
ABHD17B	9.74130909086125
ABHD17C	9.44919121088667
ABHD18	10.3386915849459
ABHD2	13.19746773926
ABHD3	9.21689788975643
ABHD4	10.8661417790095
ABHD5	9.80694239433207
ABHD6	11.5619582636477
ABHD8	9.68446184259746
ABI1	11.1678426312817
ABI2	12.1794047094692
ABI3	9.40067182435036
ABI3BP	11.1071741987588
ABL1	12.7940191467317
ABL2	11.6358025405976
ABLIM1	13.8520796476971
ABLIM2	9.41288096970454
ABLIM3	11.4429739085114
ABO	10.9016118539358
ABR	11.9504948976978
ABRA	6.66690258177418
ABRACL	8.87332085689439
ABT1	9.34896164280726
ABTB1	10.7782189898461
ABTB2	11.0070344425421
ACAA1	13.9240560142305
ACAA2	13.6389806291122
ACACA	11.8363796564558
ACACB	13.5205086661654
ACAD10	12.5882816133842
ACAD8	11.417214315995
ACAD9	11.4684593972817
ACADL	10.3835863200449
ACADM	12.2721317343127
ACADS	11.6538136150549
ACADSB	13.4915298380673
ACADVL	14.4109500012744
ACAN	8.59843833778589
ACAP1	10.1588932627454
ACAP2	11.0471828905193
ACAP3	11.618634159466
ACAT1	13.6516245106609
ACAT2	8.98926988916175
ACBD3	10.8908614939459
ACBD4	11.5134165789089
ACBD5	11.4311660099753
ACBD6	10.1398657127258
ACCS	10.9400797163819
ACD	9.562135160428
ACE	12.699786678519
ACE2	13.1749415107696
ACER2	8.05496131824236
ACER3	10.476118677022
ACHE	8.00239583568099
ACIN1	13.043898834981
ACKR1	8.38983747834581
ACKR2	7.97331601465208
ACKR3	9.28599526178018
ACKR4	7.51346246583931
ACLY	13.8380776330754
ACMSD	12.1214088387163
ACO1	13.7331059709691
ACO2	13.989539006695
ACOT1	9.24982249156016
ACOT11	11.8630415374135
ACOT12	7.45316142029933
ACOT13	11.2866631904
ACOT2	11.5171060491911
ACOT4	9.76489820514691
ACOT6	7.40061292959385
ACOT7	11.8020270837191
ACOT8	9.8144899097022
ACOT9	10.6322399819092
ACOX1	13.6475320371569
ACOX2	12.445613772807
ACOX3	10.9548456959364
ACOXL	4.98945788004768
ACP1	10.9408594628788
ACP2	11.3567456626569
ACP5	12.6683840687082
ACP6	10.3442601996138
ACPP	10.3326032900547
ACPT	6.40737480078434
ACRBP	7.66927680437729
ACSBG1	5.76390807298883
ACSBG2	7.63118763021032
ACSF2	14.3964394128746
ACSF3	11.4117091621482
ACSL1	13.7187993849348
ACSL3	10.941893390794
ACSL4	11.8563076983355
ACSL5	9.7776911214365
ACSL6	8.80667059023568
ACSM1	7.84852127857758
ACSM2A	14.3781141828406
ACSM2B	14.8088068357363
ACSM3	11.7939419159648
ACSM5	11.4826973743008
ACSM6	7.24768549752522
ACSS1	12.3049558012709
ACSS2	12.8971063571988
ACSS3	12.1105347701969
ACTA1	3.24496818319139
ACTA2	11.4131270746873
ACTA2-AS1	7.38025767276972
ACTB	16.1749188492862
ACTC1	4.88605605691725
ACTG1	15.2168379366279
ACTG1P20	7.74792593543166
ACTG1P4	7.27782054245868
ACTG2	5.98414154416404
ACTL10	8.43686262723188
ACTL6A	9.44919121088667
ACTN1	12.0830543241515
ACTN2	5.10629800550109
ACTN3	4.38589062551451
