Symbol	A18A
A1BG	7.91731704088252
A1BG-AS1	7.43671332145483
A1CF	9.25315527395415
A2M	16.2868237659639
A2M-AS1	8.82003177000552
A4GALT	11.5320137313877
A4GNT	6.0870312644394
AAAS	10.8321198775994
AACS	10.4382455180145
AACSP1	6.82450531742411
AADAT	6.96049279992889
AAED1	7.88354605316356
AAGAB	10.5682886590008
AAK1	13.5912423702526
AAMDC	8.72354222711561
AAMP	11.66045178899
AANAT	6.40066876266175
AAR2	10.6316899049123
AARD	5.25980984484953
AARS	12.4674197819658
AARS2	11.341917916922
AASDH	9.26978319385108
AASDHPPT	8.82769982361802
AASS	10.8854861875223
AATBC	9.19628858712729
AATF	10.7043584267707
AATK	9.68595240177236
ABALON	7.41462291073039
ABAT	12.5334854018227
ABCA1	13.3985160613051
ABCA10	9.98823898858407
ABCA11P	8.41295859409999
ABCA12	6.82450531742411
ABCA13	10.32733292657
ABCA2	13.6879568286215
ABCA3	11.9106181251381
ABCA4	10.1915609622809
ABCA5	10.5479955032261
ABCA6	10.7320950147609
ABCA7	12.2969327155755
ABCA8	11.6943924585696
ABCA9	10.1256475738853
ABCB1	11.9461346860694
ABCB10	10.2156413802218
ABCB4	7.28554083837266
ABCB6	9.92549876063812
ABCB7	9.92852762683828
ABCB8	11.2256323332789
ABCB9	9.14485360712574
ABCC1	12.8546567075114
ABCC10	12.0762585281722
ABCC11	3.28240113465156
ABCC2	10.8259803499647
ABCC3	12.9341564839935
ABCC4	12.0181692912774
ABCC5	12.8763051628204
ABCC6	11.7085148314754
ABCC6P1	7.97705675498455
ABCC6P2	6.53201482815321
ABCC8	5.45828321210274
ABCC9	12.0649336024259
ABCD1	10.3896379126792
ABCD2	7.14957656916806
ABCD3	10.8955297442772
ABCD4	12.0018982338808
ABCE1	9.55609950765867
ABCF2	11.294553788574
ABCF3	11.476651467208
ABCG1	10.7882424145485
ABCG2	9.12539363411282
ABCG5	6.0255266365478
ABCG8	4.60366776808812
ABHD1	7.56776338001713
ABHD10	9.91489411398329
ABHD11	10.6843267799954
ABHD11-AS1	6.34988678285456
ABHD12	11.4452973396416
ABHD13	8.71227566263681
ABHD14A	9.02150395343782
ABHD14B	11.390127162921
ABHD15	10.863079965899
ABHD16B	8.94930693848033
ABHD17A	10.9965538244832
ABHD17B	8.89357819086964
ABHD17C	9.41732758991087
ABHD18	10.0190932537633
ABHD2	13.3243880525233
ABHD3	9.45500562947001
ABHD4	11.304722239446
ABHD5	9.93290117465417
ABHD6	10.1882392343231
ABHD8	9.72491094051067
ABI1	11.2676235724655
ABI2	12.3783049831307
ABI3	10.5662322532772
ABI3BP	10.9137277334013
ABL1	13.0157093774823
ABL2	12.1417494356887
ABLIM1	14.2413886450002
ABLIM2	9.4645748360933
ABLIM3	10.3619829736687
ABO	9.94287226698123
ABR	13.0754567761236
ABRA	6.11909225548118
ABRACL	8.14806537818498
ABT1	9.49355895136834
ABTB1	11.5105626034528
ABTB2	11.4940324856202
ACAA1	12.6888604109631
ACAA2	12.4507432831209
ACACA	12.1275039300059
ACACB	13.9401506841838
ACAD10	11.9620132580272
ACAD8	10.5739709664381
ACAD9	11.5973572547995
ACADL	9.23301064870934
ACADM	10.6567479422951
ACADS	10.6080827258602
