Symbol	A17A
A1BG	7.16858387728899
A1BG-AS1	4.60564925566168
A1CF	10.8696726099108
A2M	15.6267265112772
A2M-AS1	7.86734875431509
A4GALT	11.937155228282
A4GNT	6.10477672248418
AAAS	11.1257232791139
AACS	10.4526598759503
AACSP1	7.33624600917387
AADAT	8.15549100692396
AAED1	8.8972556928674
AAGAB	11.2277993062837
AAK1	13.3697418063115
AAMDC	9.66376883612913
AAMP	12.4880392739145
AANAT	4.67495941848056
AAR2	11.1638970243355
AARD	6.55728351045461
AARS	12.8100165500162
AARS2	10.52471717096
AASDH	9.45877588201895
AASDHPPT	9.55811083071216
AASS	11.2522913491695
AATBC	6.86681920210882
AATF	11.366416357801
AATK	6.90598607437707
ABALON	7.89177836618389
ABAT	13.2815174883344
ABCA1	12.9973829515207
ABCA10	8.71939992201415
ABCA11P	8.18559119223822
ABCA12	7.57775882148215
ABCA13	7.81878400254645
ABCA2	11.4810266928574
ABCA3	10.5459791401734
ABCA4	7.47107254717894
ABCA5	9.90779925056651
ABCA6	9.97467162547654
ABCA7	9.90433740101173
ABCA8	11.2983658615678
ABCA9	9.36698044912112
ABCB1	12.3223626817412
ABCB10	10.0197159758728
ABCB4	7.82729138525324
ABCB6	10.3909496604157
ABCB7	10.2092262083954
ABCB8	10.8983657906331
ABCB9	8.5140555946136
ABCC1	12.0416419724128
ABCC10	10.9349713542335
ABCC11	6.07932194761393
ABCC2	12.121212268948
ABCC3	11.9768565621508
ABCC4	12.4437502068859
ABCC5	12.0261590583266
ABCC6	12.4000155875977
ABCC6P1	9.16374442726671
ABCC6P2	8.88641517281632
ABCC8	4.77835670900614
ABCC9	10.9226163188823
ABCD1	9.79472619728293
ABCD2	6.43650168829092
ABCD3	11.4958402363845
ABCD4	11.989296124323
ABCE1	9.52526612554824
ABCF2	11.594044999344
ABCF3	11.6468067263229
ABCG1	10.5746234706038
ABCG2	7.98380823299546
ABCG5	6.41146765195886
ABCG8	1.87204052639223
ABHD1	7.40169646542002
ABHD10	10.7823341239685
ABHD11	11.1638970243355
ABHD11-AS1	5.63849315853009
ABHD12	11.7085148314754
ABHD13	8.87101130712611
ABHD14A	9.9454959344023
ABHD14B	12.6850223007063
ABHD15	10.5448229889571
ABHD16B	8.52592326968369
ABHD17A	11.2983658615678
ABHD17B	9.42382516552409
ABHD17C	9.32582756940005
ABHD18	9.57832645477479
ABHD2	13.1039728304178
ABHD3	9.04198104519394
ABHD4	11.5083792347216
ABHD5	10.0612092385288
ABHD6	11.0527398601302
ABHD8	9.64815210965
ABI1	11.3876919123783
ABI2	12.3013218846924
ABI3	9.41869754509278
ABI3BP	10.1053752389574
ABL1	12.5044983546974
ABL2	12.1727991710334
ABLIM1	14.2616919842473
ABLIM2	9.75615149862716
ABLIM3	11.6670044646529
ABO	9.09874201915381
ABR	12.1087656296622
ABRA	6.07932194761393
ABRACL	9.68101456359133
ABT1	10.2577299555243
ABTB1	10.698018270815
ABTB2	10.6897805257703
ACAA1	13.8630227508945
ACAA2	13.7147633240364
ACACA	12.3604129660237
ACACB	12.5230908507004
ACAD10	12.1238736381859
ACAD8	11.5049179207071
ACAD9	11.539797941115
ACADL	9.81214373638053
ACADM	11.6325075534021
ACADS	11.9358747339536
ACADSB	12.4072722178111
ACADVL	14.5042110510421
ACAN	9.1710253199553
ACAP1	9.87946907432685
ACAP2	10.9462380711571
ACAP3	10.8463238480165
ACAT1	13.3607930378458
ACAT2	9.73588422110429
ACBD3	10.8476691173031
ACBD4	10.7916656311434
ACBD5	10.9814918695232
ACBD6	10.3644906283326
ACCS	10.1895425185135
ACD	9.48759472055018
ACE	9.92643873207347
ACE2	11.8999826998846
ACER2	8.50878023048191
ACER3	10.8099471525384
ACHE	7.43645599494056
ACIN1	12.8123996491549
ACKR1	10.7643582778823
ACKR2	7.44531964031608
ACKR3	8.70930494950988
ACKR4	7.14812656355086
ACLY	13.5472206022781
ACMSD	12.1227817317722
ACO1	13.3426865968413
ACO2	13.4230732875872
ACOT1	10.1297382567706
ACOT11	11.259431519826
ACOT12	7.4654227929863
ACOT13	11.1974218631289
ACOT2	11.6195901569592
ACOT4	9.61920190391728
ACOT6	6.69963229026854
ACOT7	11.8295791150045
ACOT8	10.1122077944294
ACOT9	10.5177943652952
ACOX1	13.2733005095812
ACOX2	11.9130655717505
ACOX3	10.4599561804729
ACOXL	6.15738597888964
ACP1	11.6026939251443
ACP2	11.3620425110944
ACP5	13.1220250292722
ACP6	11.1056424166848
ACPP	10.4108885359047
ACPT	5.32507451681637
ACRBP	7.65845080250287
ACSBG1	6.47401034444689
ACSBG2	6.92790776933572
ACSF2	13.6357262975402
ACSF3	11.023121785522
ACSL1	13.6929644325492
ACSL3	10.5989364845965
ACSL4	12.8856239973001
ACSL5	9.93157961444445
ACSL6	8.39830518767488
ACSM1	8.88876645054296
ACSM2A	13.921120758563
ACSM2B	14.4751493052109
ACSM3	11.4004458012159
ACSM5	10.9654220261246
ACSM6	7.04904558170868
ACSS1	12.0355360124944
ACSS2	12.8131103008689
ACSS3	11.591304337299
ACTA1	3.20749465881048
ACTA2	12.2648278424112
ACTA2-AS1	7.34333071530346
ACTB	16.6193232058526
ACTC1	5.37548538404342
ACTG1	16.2285502767
ACTG1P20	7.49469401033643
ACTG1P4	6.86681920210882
ACTG2	4.87819678386541
ACTL10	7.87780232507661
ACTL6A	9.81808036899326
ACTN1	12.7566058705637
ACTN2	4.77835670900614
ACTN3	2.76948760321301
ACTN4	14.4403114680718
ACTR10	10.8117175536077
ACTR1A	12.4336236940796
ACTR1B	12.2445561624483
ACTR2	12.6762661924918
ACTR3	12.4708164448441
ACTR3B	9.29507764486063
ACTR3C	9.72173044076986
ACTR5	9.36371716685764
ACTR6	8.20336303488636
ACTR8	11.2325815031965
ACTRT3	7.75989415285987
ACVR1	11.5340809499434
ACVR1B	12.5940380614704
ACVR1C	6.37142802578268
ACVR2A	10.1313929967751
ACVR2B	11.2190628441445
ACVR2B-AS1	7.97359141860362
ACVRL1	11.0192236331145
ACY1	7.27692073310327
ACY3	11.7552036608472
ACYP1	8.29165245925814
ACYP2	9.59793926209293
ADA	8.64899349617556
ADAL	9.2280106858579
ADAM10	11.9401968515917
ADAM11	5.76025235944275
ADAM12	10.3963121409998
ADAM15	11.9138594849931
ADAM17	10.7199290279931
ADAM19	10.5018128466263
ADAM1A	9.05192753249141
ADAM20	7.6210204593752
ADAM20P1	6.10477672248418
ADAM21	5.50163410263832
ADAM22	10.4187078482134
ADAM23	7.67614433802452
ADAM28	9.88593891761525
ADAM32	6.54226011502224
ADAM33	8.0180262332818
ADAM8	9.2816674544296
ADAM9	12.3451705476254
ADAMDEC1	3.85609181147192
ADAMTS1	13.417469514428
ADAMTS10	10.144547878357
ADAMTS12	9.84255794660251
ADAMTS13	8.33869060575793
ADAMTS14	6.15738597888964
ADAMTS15	10.4976265250847
ADAMTS16	11.1600022453714
ADAMTS17	8.03165341868122
ADAMTS18	5.87610422710403
ADAMTS19	7.58893337592005
ADAMTS2	10.6161487094402
ADAMTS3	8.71724948263359
ADAMTS4	8.5140555946136
ADAMTS5	11.2010972691695
ADAMTS6	8.03165341868122
ADAMTS7	8.27997537583296
ADAMTS8	7.66452759873861
ADAMTS9	13.1246116902099
ADAMTS9-AS1	11.6291908893452
ADAMTS9-AS2	10.35276596142
ADAMTSL1	10.0995252004192
ADAMTSL2	10.6832076231662
ADAMTSL3	11.1355026381403
ADAMTSL4	9.78864074334797
ADAMTSL4-AS1	7.96171798593166
ADAMTSL5	6.46295771889799
ADAP1	10.6004357795726
ADAP2	10.6562830738101
ADAR	14.1060468034463
ADARB1	10.6832076231662
ADARB2	6.41146765195886
ADAT1	11.247529080484
ADAT2	8.10258467915885
ADAT3	8.08960784737148
ADCK1	9.55490872971669
ADCK2	10.2437860753682
ADCK5	8.52214282168958
ADCY1	9.89131879278926
ADCY10	6.3247202836276
ADCY10P1	8.6158878733397
ADCY2	6.96301099029136
ADCY3	10.2958407380497
ADCY4	10.3431251879737
ADCY5	10.30073535526
ADCY6	12.2045490307703
ADCY7	11.0909239006281
ADCY9	11.8438949701488
